Code,Name,Market,Sector,Industry,Price,MarketCap,PER,PBR,ROE,PSR,Volume_today,Volume_month_avg,Volume_month_max,Volume_month_min,ma20,ma60,ma120,GoldenAlign_YN
011200,HMM,KOSPI,Unknown,Unknown,21250,20043806862500,10.87,0.75,6.9,203.19,1715802,3367810.0,15527327.0,1013546.0,21762.0,20840.0,20587.0,Y
064350,현대로템,KOSPI,Unknown,Unknown,180100,19656526969300,25.53,6.38,30.05,281.56,1255392,1080493.0,3837109.0,445711.0,212545.0,208353.0,206557.0,Y
096770,SK이노베이션,KOSPI,Unknown,Unknown,113900,19255112553200,5.41,,14.42,25.41,570150,1068895.0,3617613.0,319609.0,121455.0,112132.0,113933.0,N
024110,기업은행,KOSPI,Unknown,Unknown,24100,19217963442900,7.11,0.54,8.06,,4062685,1495974.0,2497739.0,804318.0,24605.0,22644.0,21294.0,Y
000150,두산,KOSPI,Unknown,Unknown,1186000,19205888310000,424.03,12.37,14.57,97.48,78524,129195.0,267843.0,52063.0,1103400.0,926650.0,864308.0,Y
066570,LG전자,KOSPI,Unknown,Unknown,117900,19204305027300,22.16,0.89,4.28,20.83,797591,1961498.0,5519357.0,560434.0,122335.0,106823.0,96828.0,Y
138040,메리츠금융지주,KOSPI,Unknown,Unknown,110100,18607040157300,8.75,1.83,23.44,,443070,357708.0,758024.0,191666.0,121095.0,115222.0,114182.0,Y
000720,현대건설,KOSPI,Unknown,Unknown,164000,18262345460000,49.4,2.27,2.09,59.47,1805813,2040726.0,9658729.0,716382.0,150705.0,112405.0,87823.0,Y
047810,한국항공우주,KOSPI,Unknown,Unknown,185700,18101127369900,132.08,10.16,10.42,494.76,494496,1101779.0,2680432.0,555913.0,182640.0,159292.0,132463.0,Y
033780,KT&G,KOSPI,Unknown,Unknown,157500,18061571587500,17.55,1.76,11.77,265.63,634794,359494.0,753342.0,165822.0,161745.0,153595.0,146569.0,Y
003670,포스코퓨처엠,KOSPI,Unknown,Unknown,199200,17718087024000,516.06,4.36,0.92,584.2,213964,489230.0,1585544.0,177842.0,215570.0,208937.0,201517.0,Y
086280,현대글로비스,KOSPI,Unknown,Unknown,230500,17287500000000,12.44,1.76,13.24,57.97,238133,314911.0,797233.0,144522.0,248900.0,235008.0,202236.0,Y
017670,SK텔레콤,KOSPI,Unknown,Unknown,78800,16925456176400,41.45,1.3,3.33,95.46,1316759,1320475.0,4134911.0,415991.0,78340.0,67337.0,60650.0,Y
030200,KT,KOSPI,Unknown,Unknown,60700,15297716279500,8.84,0.83,10.22,54.92,239308,594764.0,1396175.0,258694.0,61835.0,57295.0,53828.0,Y
352820,하이브,KOSPI,Unknown,Unknown,344000,14815339024000,60.64,,7.33,346.96,504969,275945.0,650254.0,126691.0,368275.0,355900.0,324358.0,Y
003550,LG,KOSPI,Unknown,Unknown,95500,14728161367500,21.58,0.53,2.16,183.86,336146,437481.0,991696.0,180729.0,95610.0,89865.0,84555.0,Y
079550,LIG넥스원,KOSPI,Unknown,Unknown,661000,14542000000000,45.27,10.24,19.59,353.3,297348,597310.0,2187274.0,89970.0,647950.0,536542.0,489829.0,Y
0126Z0,삼성에피스홀딩스,KOSPI,Unknown,Unknown,552000,13735443048000,,232651.0,,720.64,77816,138593.0,901378.0,37493.0,579350.0,624217.0,,N
047050,포스코인터내셔널,KOSPI,Unknown,Unknown,77000,13546054676000,22.06,1.96,9.27,40.61,1726036,1389331.0,5457804.0,452693.0,72715.0,62642.0,57705.0,Y
278470,에이피알,KOSPI,Unknown,Unknown,359500,13459016722500,57.97,38.59,41.34,928.66,613380,393622.0,796820.0,180966.0,311500.0,271367.0,256467.0,Y
071050,한국금융지주,KOSPI,Unknown,Unknown,234500,13067745124000,8.12,1.18,11.54,65.78,387566,417827.0,729525.0,218487.0,243350.0,206840.0,184176.0,Y
005830,DB손해보험,KOSPI,Unknown,Unknown,186700,12953992800000,8.29,1.12,18.98,,417751,348045.0,801928.0,99999.0,186540.0,153598.0,142233.0,Y
005940,NH투자증권,KOSPI,Unknown,Unknown,35600,12685859536400,14.52,1.46,8.73,98.22,1466630,1684992.0,4574149.0,549879.0,33835.0,26992.0,23781.0,Y
010950,S-Oil,KOSPI,Unknown,Unknown,111800,12586756145600,72.5,,2.18,36.96,615278,1691631.0,10815571.0,154220.0,117445.0,100478.0,87398.0,Y
018260,삼성에스디에스,KOSPI,Unknown,Unknown,162600,12581630280000,16.56,1.27,7.89,86.43,181224,270858.0,704189.0,112652.0,169080.0,172138.0,171106.0,N
039490,키움증권,KOSPI,Unknown,Unknown,460500,12485143693500,12.62,1.89,15.98,82.53,206887,158716.0,300254.0,69939.0,447700.0,384900.0,330154.0,Y
323410,카카오뱅크,KOSPI,Unknown,Unknown,25100,11973802818700,26.06,1.78,6.95,,825130,1356653.0,2790881.0,563385.0,25502.0,23822.0,23202.0,Y
307950,현대오토에버,KOSPI,Unknown,Unknown,430500,11806024251000,65.7,6.59,10.4,282.88,61029,230347.0,1270989.0,65238.0,429475.0,413575.0,303448.0,Y
259960,크래프톤,KOSPI,Unknown,Unknown,235500,11163781180500,15.25,1.49,10.6,252.27,157334,156628.0,278213.0,100031.0,239750.0,242817.0,258700.0,N
003490,대한항공,KOSPI,Unknown,Unknown,26350,9702614417350,12.48,0.89,7.28,38.46,3704667,3581916.0,10295703.0,1346720.0,25275.0,23950.0,23114.0,Y
006260,LS,KOSPI,Unknown,Unknown,303500,9469200000000,43.51,1.68,5.09,30.81,169133,211718.0,378998.0,94694.0,262675.0,230190.0,210473.0,Y
007660,이수페타시스,KOSPI,Unknown,Unknown,126800,9308288969200,64.37,13.02,24.92,843.98,1707706,1488537.0,3010461.0,497037.0,112270.0,115057.0,111302.0,N
005387,현대차2우B,KOSPI,Unknown,Unknown,264500,9247959485000,7.49,0.6,,4.76,713965,263701.0,714372.0,109759.0,276825.0,258325.0,224906.0,Y
016360,삼성증권,KOSPI,Unknown,Unknown,102300,9135390000000,9.72,1.17,12.89,67.95,1517214,691551.0,1295860.0,337452.0,100955.0,89625.0,83342.0,Y
000880,한화,KOSPI,Unknown,Unknown,120700,9047519314500,9.23,0.98,7.19,12.11,159610,473993.0,1094404.0,172470.0,127685.0,112193.0,99668.0,Y
009830,한화솔루션,KOSPI,Unknown,Unknown,51700,8886844111200,13.87,,7.01,56.62,14424069,6044813.0,18412176.0,2024335.0,50198.0,37328.0,33063.0,Y
377300,카카오페이,KOSPI,Unknown,Unknown,64300,8694919017800,191.94,4.57,2.41,751.31,946399,722628.0,3083724.0,214923.0,61720.0,57672.0,54553.0,Y
180640,한진칼,KOSPI,Unknown,Unknown,130000,8679096270000,49.43,,16.75,,192712,153309.0,285687.0,60428.0,134050.0,125113.0,114521.0,Y
003230,삼양식품,KOSPI,Unknown,Unknown,1151000,8670500265000,23.44,7.94,39.37,366.38,45173,55298.0,146379.0,25340.0,1124450.0,1175383.0,1273350.0,N
090430,아모레퍼시픽,KOSPI,Unknown,Unknown,140800,8235780467200,61.51,1.81,11.69,195.16,282631,249634.0,500043.0,94559.0,140170.0,133757.0,128571.0,Y
443060,HD현대마린솔루션,KOSPI,Unknown,Unknown,182700,8190684904500,30.38,9.93,33.73,356.92,121413,169622.0,371588.0,78758.0,176440.0,182510.0,199108.0,N
000100,유한양행,KOSPI,Unknown,Unknown,100300,7988654380300,41.98,3.25,8.81,333.12,313999,371182.0,817804.0,184711.0,103555.0,108048.0,113055.0,N
047040,대우건설,KOSPI,Unknown,Unknown,19110,7942548612180,8.71,,23.89,97.99,96606419,33063360.0,112090190.0,10560645.0,10009.0,6462.0,5038.0,Y
326030,SK바이오팜,KOSPI,Unknown,Unknown,98600,7721686450000,28.92,9.5,39.28,840.59,161802,252211.0,612409.0,148217.0,105755.0,115360.0,117196.0,N
128940,한미약품,KOSPI,Unknown,Unknown,560000,7174154960000,61.59,6.0,11.89,466.7,126009,104057.0,209613.0,36384.0,543100.0,501400.0,455167.0,Y
161390,한국타이어앤테크놀로지,KOSPI,Unknown,Unknown,57400,7110428960600,7.48,0.61,10.79,33.61,368461,503127.0,871752.0,301070.0,64050.0,63268.0,56631.0,Y
011070,LG이노텍,KOSPI,Unknown,Unknown,296000,7005463672000,20.53,1.22,6.14,30.0,227695,267949.0,1150873.0,85820.0,270500.0,267350.0,249014.0,Y
028050,삼성E&A,KOSPI,Unknown,Unknown,35300,6918800000000,11.21,1.46,13.76,67.06,3479926,1120396.0,1835866.0,604093.0,33895.0,29652.0,28158.0,Y
029780,삼성카드,KOSPI,Unknown,Unknown,59700,6916775792700,10.71,0.72,7.45,154.12,103263,120267.0,227277.0,71625.0,61100.0,57412.0,54750.0,Y
032640,LG유플러스,KOSPI,Unknown,Unknown,15820,6799884576100,13.1,0.76,6.01,43.27,3319705,1619819.0,10438467.0,693047.0,15939.0,15586.0,15393.0,Y
052690,한전기술,KOSPI,Unknown,Unknown,175500,6707610000000,78.56,10.68,14.2,1084.5,685396,476447.0,1478374.0,251463.0,161880.0,133223.0,113858.0,Y
064400,LG씨엔에스,KOSPI,Unknown,Unknown,67600,6549490084800,14.86,2.23,17.35,99.44,534433,893325.0,2182064.0,356155.0,67460.0,66950.0,64768.0,Y
078930,GS,KOSPI,Unknown,Unknown,69000,6411161082000,11.47,0.45,4.12,25.48,566567,404677.0,1170699.0,198486.0,67705.0,63513.0,57748.0,Y
267270,HD건설기계,KOSPI,Unknown,Unknown,133000,6380557694000,26.45,1.3,6.18,77.43,366742,440046.0,1231805.0,215613.0,132955.0,120252.0,108767.0,Y
005385,현대차우,KOSPI,Unknown,Unknown,265000,6185354400000,7.5,0.6,,3.18,159899,196669.0,568700.0,78135.0,276100.0,254715.0,221715.0,Y
241560,두산밥캣,KOSPI,Unknown,Unknown,63100,6048517701500,,,8.77,69.16,417794,759336.0,6375930.0,197895.0,61355.0,60748.0,59429.0,Y
001040,CJ,KOSPI,Unknown,Unknown,207000,6039638586000,18.96,1.28,1.83,13.47,194304,166506.0,392761.0,74257.0,198855.0,193583.0,185945.0,Y
034220,LG디스플레이,KOSPI,Unknown,Unknown,12030,6015000000000,26.56,0.91,3.44,22.98,4485286,8524463.0,22403271.0,2825973.0,12576.0,12172.0,12837.0,N
138930,BNK금융지주,KOSPI,Unknown,Unknown,18850,5849664572050,7.57,0.55,6.96,,4336334,1265849.0,2605237.0,600310.0,19590.0,17581.0,16194.0,Y
175330,JB금융지주,KOSPI,Unknown,Unknown,30950,5826448424800,8.65,0.99,12.8,,355436,802143.0,2450962.0,248919.0,31602.0,27852.0,25699.0,Y
454910,두산로보틱스,KOSPI,Unknown,Unknown,89300,5788424214000,93.41,5623.0,8.69,,134637,880520.0,12043958.0,139373.0,95105.0,96287.0,85398.0,N
001440,대한전선,KOSPI,Unknown,Unknown,30700,5723932110000,67.92,3.56,5.48,142.99,2613298,5671379.0,16486142.0,2069781.0,31262.0,28322.0,24560.0,Y
088980,맥쿼리인프라,KOSPI,Unknown,Unknown,11510,5512392139430,,,,,1792681,2368299.0,6812770.0,1130438.0,11416.0,11344.0,11383.0,N
271560,오리온,KOSPI,Unknown,Unknown,137800,5448078989600,10.28,1.5,16.57,163.88,192708,155751.0,359012.0,88224.0,131655.0,119465.0,111542.0,Y
021240,코웨이,KOSPI,Unknown,Unknown,74400,5265096494400,8.69,1.46,18.14,95.57,411340,744558.0,7067695.0,143759.0,78260.0,81272.0,86702.0,N
004020,현대제철,KOSPI,Unknown,Unknown,37450,4997544648250,222.92,,0.06,21.7,1577759,2083295.0,11952358.0,502882.0,37562.0,33442.0,32991.0,Y
022100,포스코DX,KOSPI,Unknown,Unknown,32400,4925925219600,94.46,,9.53,,520563,626715.0,1429730.0,275689.0,34325.0,34470.0,29818.0,N
036570,엔씨소프트,KOSPI,Unknown,Unknown,228000,4912037016000,14.51,1.29,2.99,320.88,93946,142613.0,217746.0,83375.0,221880.0,219772.0,217065.0,Y
062040,산일전기,KOSPI,Unknown,Unknown,159200,4862795840000,36.46,8.99,29.88,946.07,227099,295996.0,1001950.0,107792.0,149965.0,144745.0,140912.0,Y
002380,KCC,KOSPI,Unknown,Unknown,546000,4852013166000,3.15,0.51,23.51,71.84,27972,42183.0,66989.0,22459.0,564375.0,487625.0,449862.0,Y
088350,한화생명,KOSPI,Unknown,Unknown,5230,4542411900000,5.85,,6.98,,10380665,26843688.0,110984121.0,5926262.0,5030.0,3970.0,3539.0,Y
066970,엘앤에프,KOSPI,Unknown,Unknown,112100,4520069520200,8.89,,41.74,205.26,384986,462531.0,1201243.0,190842.0,113590.0,113623.0,112830.0,N
489790,한화비전,KOSPI,Unknown,Unknown,87400,4412685286000,96.79,,5.4,225.31,816855,1781813.0,7000707.0,376669.0,76835.0,60256.0,54617.0,Y
450080,에코프로머티,KOSPI,Unknown,Unknown,62500,4409922125000,191.13,,2.56,431.41,445364,1428698.0,3685806.0,510186.0,65895.0,62005.0,60400.0,Y
251270,넷마블,KOSPI,Unknown,Unknown,52300,4286527403300,41.81,0.79,0.49,154.23,190208,380623.0,1126580.0,123566.0,53808.0,52027.0,53850.0,N
018880,한온시스템,KOSPI,Unknown,Unknown,4140,4248726965280,10.1,,13.9,39.23,15368422,32777179.0,163464161.0,4706702.0,4304.0,3653.0,3592.0,Y
082740,한화엔진,KOSPI,Unknown,Unknown,49050,4093082315100,36.99,,25.64,303.39,312767,509726.0,1417836.0,178244.0,51002.0,50612.0,47795.0,Y
353200,대덕전자,KOSPI,Unknown,Unknown,82800,4091721390000,,,2.73,389.95,2456740,1443397.0,3013901.0,573274.0,63475.0,55290.0,47812.0,Y
103590,일진전기,KOSPI,Unknown,Unknown,82600,3938813214000,37.91,,19.08,174.9,312519,620853.0,2452632.0,128529.0,80340.0,68103.0,59060.0,Y
051900,LG생활건강,KOSPI,Unknown,Unknown,255500,3909778274500,44.92,,1.82,61.54,116290,129405.0,1078217.0,49844.0,253700.0,261942.0,272771.0,N
035250,강원랜드,KOSPI,Unknown,Unknown,18190,3891577695000,12.23,0.92,8.11,261.94,627685,670328.0,1629664.0,415434.0,18475.0,18223.0,17929.0,Y
031210,서울보증보험,KOSPI,Unknown,Unknown,55700,3889063008600,16.94,,4.12,,50209,79223.0,188845.0,16449.0,57070.0,52428.0,51732.0,Y
000990,DB하이텍,KOSPI,Unknown,Unknown,88100,3832754202800,15.23,,12.52,253.32,330959,409574.0,718758.0,223757.0,88995.0,86307.0,73786.0,Y
010060,OCI홀딩스,KOSPI,Unknown,Unknown,203000,3790057096000,42.54,,2.27,94.26,405881,232688.0,635702.0,103352.0,154315.0,131892.0,117763.0,Y
011790,SKC,KOSPI,Unknown,Unknown,99400,3764108821200,5.13,24423.0,73.28,185.52,104857,330584.0,1402183.0,110562.0,103810.0,107563.0,109311.0,N
111770,영원무역,KOSPI,Unknown,Unknown,84200,3731025605600,8.35,0.95,12.32,93.23,81578,123398.0,274314.0,48040.0,89820.0,87442.0,79475.0,Y
012510,더존비즈온,KOSPI,Unknown,Unknown,119300,3626102026000,51.2,6.06,17.03,813.21,338606,438125.0,2630888.0,90435.0,116310.0,98783.0,94903.0,Y
011170,롯데케미칼,KOSPI,Unknown,Unknown,84200,3601690279800,1.77,,15.13,17.86,338323,335786.0,881915.0,145449.0,79725.0,76790.0,74718.0,Y
439260,대한조선,KOSPI,Unknown,Unknown,91200,3513599654400,7.32,3.45,55.26,293.0,293979,500995.0,1291650.0,135692.0,95950.0,79123.0,76004.0,Y
036460,한국가스공사,KOSPI,Unknown,Unknown,37700,3480200100000,26.16,0.3,1.23,10.16,548104,642979.0,2212141.0,230562.0,38962.0,39791.0,40383.0,N
017800,현대엘리베이터,KOSPI,Unknown,Unknown,88800,3471403788000,10.79,,14.42,124.06,1374120,389564.0,902910.0,145828.0,94390.0,92853.0,87544.0,Y
001720,신영증권,KOSPI,Unknown,Unknown,209000,3435960000000,24.21,,6.45,,23471,71732.0,193911.0,17203.0,211175.0,175328.0,158728.0,Y
011780,금호석유화학,KOSPI,Unknown,Unknown,131900,3433586769800,13.4,0.54,4.74,49.62,130872,151321.0,316337.0,64917.0,132860.0,133785.0,124051.0,N
004990,롯데지주,KOSPI,Unknown,Unknown,32400,3399059278800,5.29,79142.0,10.51,21.16,306423,487415.0,1296359.0,158692.0,32930.0,30350.0,29896.0,Y
012750,에스원,KOSPI,Unknown,Unknown,88900,3378126924200,18.92,1.71,10.45,110.03,73798,71183.0,193894.0,36118.0,86670.0,81443.0,79369.0,Y
302440,SK바이오사이언스,KOSPI,Unknown,Unknown,42850,3360926937850,58.46,22806.0,3.2,,124116,149863.0,290586.0,75384.0,45592.0,48217.0,49799.0,N
014680,한솔케미칼,KOSPI,Unknown,Unknown,294000,3342837330000,21.64,3.0,13.48,378.11,53893,72360.0,147399.0,28427.0,300400.0,270433.0,245667.0,Y
004170,신세계,KOSPI,Unknown,Unknown,344000,3317942264000,238.89,0.68,0.32,46.83,60526,76608.0,121961.0,46951.0,344150.0,306358.0,255504.0,Y
023530,롯데쇼핑,KOSPI,Unknown,Unknown,113500,3210773692500,62.29,0.21,0.34,22.57,218992,150783.0,304688.0,75861.0,102905.0,88213.0,79241.0,Y
097950,CJ제일제당,KOSPI,Unknown,Unknown,212000,3191487432000,6.08,,7.67,11.29,127989,68593.0,174778.0,27937.0,205815.0,210647.0,217757.0,N
009970,영원무역홀딩스,KOSPI,Unknown,Unknown,227000,3064326799000,9.51,,13.17,64.33,25748,20676.0,39366.0,11038.0,230425.0,210160.0,183292.0,Y
085620,미래에셋생명,KOSPI,Unknown,Unknown,17210,3046448612690,16.53,,4.88,,664196,1610213.0,5135685.0,130613.0,14422.0,10917.0,9811.0,Y
051600,한전KPS,KOSPI,Unknown,Unknown,67500,3037500000000,24.45,2.31,13.26,191.73,1342082,317683.0,748144.0,107144.0,59140.0,56097.0,53631.0,Y
009420,한올바이오파마,KOSPI,Unknown,Unknown,56500,2951596047000,533.02,,3.37,1785.6,257456,422074.0,959796.0,219926.0,56870.0,51447.0,45898.0,Y
00680K,미래에셋증권2우B,KOSPI,Unknown,Unknown,21600,2948400000000,,1.0,,14.92,981246,1381491.0,3686362.0,464197.0,20968.0,15804.0,12784.0,Y
005850,에스엘,KOSPI,Unknown,Unknown,63100,2930901612000,9.32,1.18,17.42,57.1,124045,317299.0,1037996.0,130628.0,64980.0,54793.0,46001.0,Y
028670,팬오션,KOSPI,Unknown,Unknown,5330,2849255498960,12.97,0.51,5.17,52.84,4644463,9999076.0,70782433.0,2673377.0,5284.0,4654.0,4262.0,Y
001450,현대해상,KOSPI,Unknown,Unknown,31300,2798220000000,2.66,0.48,15.75,,472003,916397.0,3828700.0,248788.0,32332.0,30382.0,29483.0,Y
112610,씨에스윈드,KOSPI,Unknown,Unknown,66100,2787529738300,14.01,2.13,13.92,97.23,1177777,759908.0,1939145.0,300895.0,52495.0,45291.0,44291.0,Y
139480,이마트,KOSPI,Unknown,Unknown,100700,2778898973300,20.46,0.24,5.4,9.57,399263,340023.0,1354940.0,94132.0,99150.0,93097.0,85193.0,Y
139130,iM금융지주,KOSPI,Unknown,Unknown,17240,2769167810920,7.29,0.44,3.6,,3132201,913414.0,1921451.0,382786.0,18085.0,16428.0,15189.0,Y
103140,풍산,KOSPI,Unknown,Unknown,98800,2768798666400,18.82,1.17,6.54,47.04,210875,563810.0,2482464.0,181843.0,111235.0,114422.0,113065.0,N
457190,이수스페셜티케미컬,KOSPI,Unknown,Unknown,91200,2755961126400,1284.51,,9.7,,161462,476415.0,1178996.0,168386.0,98130.0,85742.0,69616.0,Y
336260,두산퓨얼셀,KOSPI,Unknown,Unknown,41900,2744187119400,25.82,,30.66,525.91,2556676,1048255.0,3652651.0,357912.0,40255.0,35720.0,34522.0,Y
071970,HD현대마린엔진,KOSPI,Unknown,Unknown,80400,2727288198000,16.52,7.26,28.34,665.84,149514,217288.0,426308.0,89384.0,82770.0,87400.0,86937.0,N
006360,GS건설,KOSPI,Unknown,Unknown,31800,2721491382000,29.09,0.56,2.03,23.39,9521789,1372894.0,5137856.0,627539.0,22064.0,20313.0,19604.0,Y
279570,케이뱅크,KOSPI,Unknown,Unknown,6600,2677587996600,22.76,,6.63,,7820967,36379317.0,181485877.0,5163939.0,,,,N
008930,한미사이언스,KOSPI,Unknown,Unknown,38450,2629655097500,34.99,,7.3,,217102,473569.0,4131453.0,94512.0,40448.0,39892.0,39261.0,Y
026960,동서,KOSPI,Unknown,Unknown,26200,2612140000000,18.03,,8.48,,71528,110553.0,230813.0,50837.0,26735.0,26722.0,27107.0,N
375500,DL이앤씨,KOSPI,Unknown,Unknown,67400,2607950190200,10.25,0.56,4.77,34.53,3225617,437137.0,781937.0,240958.0,48740.0,45330.0,43329.0,Y
