Code,Name,Market,Sector,Industry,Price,MarketCap,PER,PBR,ROE,PSR,Volume_today,Volume_month_avg,Volume_month_max,Volume_month_min,ma20,ma60,ma120,GoldenAlign_YN
417200,LS머트리얼즈,KOSDAQ,중견기업부,중견기업부,21000,1420705839000,3500.0,,0.24,,2266870,6564953.0,38409873.0,1448850.0,19267.0,15952.0,13833.0,Y
032500,케이엠더블유,KOSDAQ,중견기업부,중견기업부,33200,1371275237200,47.63,3156.0,24.24,1310.97,1330042,888553.0,3614380.0,185937.0,23002.0,18856.0,16734.0,Y
048410,현대바이오,KOSDAQ,중견기업부,중견기업부,14180,1368449010960,,,16.36,,1171126,6221077.0,22906485.0,1545676.0,15802.0,10494.0,7889.0,Y
295310,에이치브이엠,KOSDAQ,기술성장기업부,기술성장기업부,112100,1348259321100,221.1,6901.0,17.39,2153.77,746789,385060.0,1423848.0,162027.0,89125.0,81331.0,53422.0,Y
131290,티에스이,KOSDAQ,우량기업부,우량기업부,121700,1346175909300,32.93,,13.36,320.14,47749,118234.0,295012.0,47182.0,104125.0,83208.0,68357.0,Y
174900,앱클론,KOSDAQ,중견기업부,중견기업부,66900,1333016619000,72.01,2954.0,39.86,,663425,463455.0,881242.0,223043.0,70520.0,60848.0,44004.0,Y
095610,테스,KOSDAQ,우량기업부,우량기업부,68400,1324224000000,23.71,3.1,15.76,322.67,415161,375709.0,697188.0,171695.0,67925.0,60839.0,51818.0,Y
466100,클로봇,KOSDAQ,기술성장기업부,기술성장기업부,52800,1319584939200,168.69,2359.0,15.71,,150593,422273.0,1171500.0,152476.0,60030.0,64420.0,52910.0,N
035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,중견기업부,60100,1317942155400,,,16.69,25.6,33234,65358.0,155747.0,28335.0,65195.0,66843.0,66782.0,N
281740,레이크머티리얼즈,KOSDAQ,우량기업부,우량기업부,20000,1314610960000,103.63,,17.38,,427275,1128809.0,2243188.0,421206.0,20821.0,20061.0,17060.0,Y
456160,지투지바이오,KOSDAQ,기술성장기업부,기술성장기업부,79100,1308737896900,73.38,3567.0,105.5,,544101,1100599.0,4537676.0,463716.0,97100.0,84725.0,78746.0,Y
213420,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,우량기업부,52500,1303636897500,27.49,3.0,12.17,400.01,498435,278619.0,635113.0,141769.0,43025.0,39903.0,40980.0,N
293490,카카오게임즈,KOSDAQ GLOBAL,중견기업부,중견기업부,14180,1273178397980,10.53,,7.96,271.47,3448627,311980.0,788263.0,136072.0,13692.0,14806.0,15375.0,N
166090,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,우량기업부,64200,1269726670800,33.09,2.67,9.39,405.66,337242,247109.0,567181.0,119626.0,61200.0,56860.0,49382.0,Y
127120,제이에스링크,KOSDAQ,벤처기업부,벤처기업부,37050,1264113099600,75.0,1537.0,42.11,,127429,301030.0,654726.0,134137.0,37942.0,28011.0,24026.0,Y
160190,하이젠알앤엠,KOSDAQ,투자주의환기종목(소속부없음),투자주의환기종목(소속부없음),40350,1246330800000,163.36,2190.0,1.92,,777464,183707.0,1383100.0,39163.0,56888.0,62542.0,58233.0,N
052020,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),투자주의환기종목(소속부없음),17920,1218260574720,57.44,1157.0,33.09,,973182,855449.0,3462591.0,224613.0,12536.0,9608.0,8643.0,Y
183300,코미코,KOSDAQ GLOBAL,우량기업부,우량기업부,116000,1213439344000,21.02,,23.36,203.53,93070,128672.0,229711.0,56893.0,110335.0,105285.0,102394.0,Y
124500,아이티센글로벌,KOSDAQ,중견기업부,중견기업부,51200,1188071782400,52.67,,5.79,18.0,689572,507162.0,1390952.0,220820.0,61045.0,47122.0,33819.0,Y
096530,씨젠,KOSDAQ,우량기업부,우량기업부,22650,1182918764100,24.51,,4.81,224.42,141246,249799.0,563966.0,143128.0,23482.0,24847.0,25081.0,N
007390,네이처셀,KOSDAQ,중견기업부,중견기업부,18300,1179161524800,406.67,973.0,1.95,,297280,467341.0,1385130.0,232250.0,19392.0,21275.0,22293.0,N
137400,피엔티,KOSDAQ GLOBAL,우량기업부,우량기업부,49700,1177429181600,17.2,,11.37,127.45,184097,255698.0,475324.0,104261.0,49092.0,46018.0,43345.0,Y
388720,유일로보틱스,KOSDAQ,벤처기업부,벤처기업부,99500,1172243827500,61.46,8115.0,13.94,,46507,99841.0,203157.0,34562.0,108195.0,106273.0,93728.0,Y
036540,SFA반도체,KOSDAQ,우량기업부,우량기업부,7100,1167668151300,43.03,2864.0,4.51,325.44,1848443,6827455.0,55449340.0,1708739.0,7125.0,6362.0,5306.0,Y
089970,브이엠,KOSDAQ,우량기업부,우량기업부,47750,1165658436250,73.69,7.59,2.8,822.62,885834,645314.0,1924559.0,194518.0,41720.0,33457.0,28668.0,Y
253450,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,우량기업부,38550,1158755097900,61.58,1.35,4.63,212.07,37213,85707.0,190807.0,38146.0,40698.0,44046.0,42823.0,N
490470,세미파이브,KOSDAQ,기술성장기업부,기술성장기업부,31850,1078402780000,3.08,3880.0,225.13,771.94,1295980,918651.0,4056956.0,227320.0,26345.0,,,N
493280,아이엠바이오로직스,KOSDAQ,기술성장기업부,기술성장기업부,72200,1066835142000,55.97,4017.0,16.62,,425889,1443635.0,2193597.0,1041583.0,,,,N
476060,온코닉테라퓨틱스,KOSDAQ,기술성장기업부,기술성장기업부,23750,1066086200000,66.16,,24.65,,786986,1883032.0,9156848.0,605942.0,22550.0,20342.0,18588.0,Y
122870,와이지엔터테인먼트,KOSDAQ,우량기업부,우량기업부,56300,1052306058700,20.87,2.05,3.9,196.77,174645,335743.0,972341.0,132936.0,64625.0,68153.0,73090.0,N
036830,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,우량기업부,51300,1051854225300,13.25,,4.62,,51824,143951.0,441166.0,42387.0,53600.0,47531.0,44812.0,Y
056190,에스에프에이,KOSDAQ GLOBAL,우량기업부,우량기업부,29050,1043149478000,50.09,,7.49,64.17,59024,145591.0,286513.0,58418.0,30422.0,28612.0,26175.0,Y
027360,아주IB투자,KOSDAQ,벤처기업부,벤처기업부,8520,1032158859120,230.27,,3.2,,41514734,11887653.0,46377698.0,1842047.0,5878.0,4537.0,3360.0,Y
328130,루닛,KOSDAQ,기술성장기업부,기술성장기업부,35100,1027886020200,12.36,5639.0,41.21,,74446,216313.0,571540.0,85547.0,35788.0,37751.0,37555.0,N
056080,유진로봇,KOSDAQ,중견기업부,중견기업부,27250,1022206142000,147.3,769.0,8.56,,240849,782190.0,1768243.0,221605.0,30652.0,28091.0,20322.0,Y
204270,제이앤티씨,KOSDAQ,중견기업부,중견기업부,17450,1009455731700,11.53,4575.0,9.65,488.84,119520,344459.0,762874.0,136593.0,19196.0,20395.0,21848.0,N
222080,씨아이에스,KOSDAQ GLOBAL,우량기업부,우량기업부,12680,986252225920,20.82,,15.16,,1824885,5604959.0,29886223.0,1470571.0,13491.0,10868.0,9029.0,Y
050890,쏠리드,KOSDAQ,우량기업부,우량기업부,15910,966636455940,26.65,,10.8,313.03,51822995,8488685.0,39338576.0,1279723.0,10415.0,8882.0,8157.0,Y
171090,선익시스템,KOSDAQ,중견기업부,중견기업부,94900,957131886100,9.39,5.82,101.48,188.56,147611,232824.0,508682.0,142097.0,115910.0,83261.0,66377.0,Y
420770,기가비스,KOSDAQ,벤처기업부,벤처기업부,75500,957019729000,61.94,,7.42,1369.13,121069,139700.0,241018.0,48651.0,71815.0,55228.0,44924.0,Y
032190,다우데이타,KOSDAQ,우량기업부,우량기업부,24950,955585000000,5.03,,12.96,,164468,222235.0,432581.0,76993.0,24860.0,23012.0,20458.0,Y
161580,필옵틱스,KOSDAQ,중견기업부,중견기업부,40350,944300841450,144.62,6747.0,3.51,726.39,273295,388734.0,1017558.0,130417.0,45318.0,46733.0,44383.0,N
389470,인벤티지랩,KOSDAQ,기술성장기업부,기술성장기업부,70800,940033902000,49.0,4830.0,91.93,,95542,285899.0,818387.0,86761.0,86800.0,81015.0,70582.0,Y
014620,성광벤드,KOSDAQ,우량기업부,우량기업부,35350,938802817400,28.74,,8.01,366.72,239279,383763.0,1178439.0,174879.0,34348.0,31652.0,30528.0,Y
044490,태웅,KOSDAQ,우량기업부,우량기업부,46500,930343216500,66.33,,4.42,270.13,593467,881050.0,3842836.0,223459.0,42162.0,33828.0,31172.0,Y
036810,에프에스티,KOSDAQ,우량기업부,우량기업부,42150,925460068200,3242.31,11768.0,0.6,,279925,449829.0,1321844.0,144448.0,40550.0,38348.0,34891.0,Y
023160,태광,KOSDAQ,우량기업부,우량기업부,35650,922167177300,14.79,1.5,8.2,307.59,495174,547458.0,1881470.0,126704.0,29292.0,27129.0,26180.0,Y
074600,원익QnC,KOSDAQ GLOBAL,우량기업부,우량기업부,35050,921394400000,33.57,1.9,11.67,97.37,566696,538832.0,2314268.0,225586.0,32715.0,27819.0,25140.0,Y
006730,서부T&D,KOSDAQ,우량기업부,우량기업부,14170,920014498910,13.68,0.89,3.7,372.48,454513,913565.0,1856718.0,333372.0,14906.0,14930.0,12688.0,N
086450,동국제약,KOSDAQ GLOBAL,우량기업부,우량기업부,20000,904608400000,13.7,1.36,10.42,87.87,754962,376596.0,1145611.0,152487.0,19010.0,18158.0,18298.0,N
486990,노타,KOSDAQ,기술성장기업부,기술성장기업부,42350,904012840500,15.14,219.0,41.9,,920992,610651.0,2950108.0,147156.0,39152.0,41881.0,,N
084110,휴온스글로벌,KOSDAQ,중견기업부,중견기업부,70200,888718802400,36.37,,5.05,,46207,76041.0,164145.0,25028.0,66540.0,55728.0,54405.0,Y
358570,지아이이노베이션,KOSDAQ,기술성장기업부,기술성장기업부,13700,878020889200,15.27,1839.0,116.69,,426172,753746.0,1424425.0,371078.0,14427.0,15101.0,16348.0,N
241710,코스메카코리아,KOSDAQ,우량기업부,우량기업부,80300,857604000000,18.85,3.59,22.07,136.56,64607,134025.0,647863.0,48524.0,76330.0,79558.0,74582.0,N
348370,엔켐,KOSDAQ,중견기업부,중견기업부,38900,852337588800,4.12,23516.0,156.31,,1733333,459714.0,3028551.0,136460.0,59508.0,67698.0,71673.0,N
078160,메디포스트,KOSDAQ,벤처기업부,벤처기업부,21600,846819424800,8.38,6755.0,22.22,,109661,280363.0,609008.0,104010.0,21822.0,20183.0,18290.0,Y
052400,코나아이,KOSDAQ,우량기업부,우량기업부,57500,837389232500,11.25,,32.62,,147350,175629.0,380175.0,83570.0,63035.0,55828.0,52130.0,Y
348210,넥스틴,KOSDAQ GLOBAL,우량기업부,우량기업부,78200,819301791000,332.77,14724.0,1.6,630.23,76096,105900.0,215934.0,52061.0,79520.0,77890.0,69654.0,Y
348340,뉴로메카,KOSDAQ,기술성장기업부,기술성장기업부,66200,818374396200,36.06,1247.0,95.95,,161612,530835.0,1028046.0,193070.0,72345.0,70622.0,49834.0,Y
126340,비나텍,KOSDAQ,벤처기업부,벤처기업부,116600,810028245400,,,12.25,967.78,196252,138344.0,267523.0,74524.0,131155.0,105951.0,81221.0,Y
024850,HLB이노베이션,KOSDAQ,중견기업부,중견기업부,5390,797966225980,23.33,1456.0,14.64,,8907102,2892398.0,11911711.0,747010.0,3504.0,2874.0,2353.0,Y
376300,디어유,KOSDAQ,우량기업부,우량기업부,33550,796423521300,42.74,3.79,9.18,770.24,110863,174081.0,423850.0,68186.0,37035.0,37698.0,37159.0,N
468530,프로티나,KOSDAQ,기술성장기업부,기술성장기업부,72800,796394144000,79.82,2848.0,31.22,,92252,217241.0,466387.0,98020.0,78435.0,83807.0,75311.0,N
425420,티에프이,KOSDAQ,우량기업부,우량기업부,66500,795387215000,75.48,,1.94,733.75,221897,291695.0,965359.0,109690.0,51292.0,43022.0,41894.0,Y
399720,가온칩스,KOSDAQ,우량기업부,우량기업부,68500,794628770000,72.64,4657.0,11.46,1313.44,181549,126677.0,217596.0,64196.0,63935.0,62681.0,56638.0,Y
200710,에이디테크놀로지,KOSDAQ,중견기업부,중견기업부,58800,790320333600,75.0,9952.0,10.24,505.32,736612,380275.0,1493958.0,139037.0,45888.0,38860.0,32401.0,Y
033100,제룡전기,KOSDAQ,우량기업부,우량기업부,49150,789467402350,13.45,,26.93,,112196,253969.0,822040.0,87272.0,50185.0,46072.0,40972.0,Y
372320,큐로셀,KOSDAQ,기술성장기업부,기술성장기업부,52400,788047058400,16.21,348.0,55.22,,104181,122823.0,190690.0,53382.0,49885.0,49184.0,45258.0,Y
253590,네오셈,KOSDAQ,우량기업부,우량기업부,17890,784819343960,90.81,,18.96,,944738,2951228.0,9187832.0,1227846.0,18139.0,14898.0,12878.0,Y
475960,토모큐브,KOSDAQ,기술성장기업부,기술성장기업부,58600,784259856400,77.82,2837.0,27.82,7842.6,112176,164379.0,467120.0,74978.0,57950.0,52828.0,49507.0,Y
086900,메디톡스,KOSDAQ,우량기업부,우량기업부,105800,772180982600,,,3.62,,31309,51238.0,136762.0,23819.0,118285.0,122982.0,122621.0,N
356860,티엘비,KOSDAQ,우량기업부,우량기업부,78500,771861455000,,,3.25,298.59,518447,357646.0,1405935.0,106631.0,63122.0,60154.0,62022.0,N
102710,이엔에프테크놀로지,KOSDAQ,우량기업부,우량기업부,54000,771543144000,14.86,,12.29,104.6,309997,134457.0,270419.0,57301.0,57150.0,53469.0,51505.0,Y
121600,나노신소재,KOSDAQ,우량기업부,우량기업부,62700,765641675700,467.91,,0.67,,62327,107998.0,281436.0,50735.0,63685.0,60859.0,59094.0,Y
102940,코오롱생명과학,KOSDAQ,중견기업부,중견기업부,58000,759254974000,28.99,,6.81,,50176,45195.0,111834.0,16506.0,58585.0,56277.0,48399.0,Y
368770,파이버프로,KOSDAQ,벤처기업부,벤처기업부,23050,757289886250,,,20.26,,9708315,1766306.0,12116131.0,289455.0,15902.0,15052.0,10789.0,Y
460930,현대힘스,KOSDAQ,중견기업부,중견기업부,21300,756377292300,35.26,,8.8,,2642072,718539.0,4459692.0,80094.0,18314.0,18248.0,19720.0,N
187660,페니트리움바이오,KOSDAQ,중견기업부,중견기업부,13530,750458403090,42.95,393.0,104.62,,2648925,14363605.0,38769080.0,0.0,16098.0,7706.0,5231.0,Y
112040,위메이드,KOSDAQ,중견기업부,중견기업부,22100,750261474300,3.58,,55.57,125.02,120968,157990.0,406773.0,75445.0,23308.0,26317.0,26701.0,N
214430,아이쓰리시스템,KOSDAQ,우량기업부,우량기업부,102400,748258816000,38.85,,15.31,489.06,86546,75456.0,222381.0,31323.0,100785.0,99837.0,87078.0,Y
009520,포스코엠텍,KOSDAQ GLOBAL,우량기업부,우량기업부,17880,744571529640,525.88,,1.25,,127501,244709.0,504086.0,111299.0,18130.0,18158.0,16752.0,N
365340,성일하이텍,KOSDAQ,기술성장기업부,기술성장기업부,60500,742498410500,5.86,11325.0,42.96,390.79,74885,60661.0,151619.0,25144.0,57162.0,55226.0,48102.0,Y
015750,성우하이텍,KOSDAQ,우량기업부,우량기업부,9240,739200000000,4.02,,9.86,,656795,2587786.0,12925552.0,700841.0,9051.0,7976.0,7208.0,Y
225570,넥슨게임즈,KOSDAQ,우량기업부,우량기업부,11200,737633948800,,,10.93,,172509,191364.0,492123.0,92613.0,11234.0,12061.0,12640.0,N
033500,동성화인텍,KOSDAQ,우량기업부,우량기업부,24500,734742603000,,,21.07,95.91,329910,377851.0,1359356.0,222225.0,27338.0,27539.0,28235.0,N
448900,한국피아이엠,KOSDAQ,기술성장기업부,기술성장기업부,121900,731943308300,1078.76,,7.68,2021.94,240693,279011.0,650187.0,69416.0,120755.0,84598.0,60995.0,Y
041960,코미팜,KOSDAQ,벤처기업부,벤처기업부,9610,710049216950,266.94,1004.0,22.11,,741166,371253.0,1231273.0,120394.0,8452.0,7923.0,7146.0,Y
042000,카페24,KOSDAQ,기술성장기업부,기술성장기업부,29050,704551218700,18.03,,16.23,,57226,134880.0,327036.0,58823.0,29742.0,32372.0,33906.0,N
067160,SOOP,KOSDAQ GLOBAL,우량기업부,우량기업부,61200,703479740400,7.09,1.49,30.21,147.6,35609,79939.0,185588.0,30335.0,65155.0,67448.0,69582.0,N
053800,안랩,KOSDAQ,우량기업부,우량기업부,62600,696519275600,14.46,,10.4,,33598,46639.0,101975.0,20219.0,62570.0,62463.0,61539.0,Y
060250,NHN KCP,KOSDAQ,우량기업부,우량기업부,17180,689959296980,,,18.71,56.24,1210259,1237221.0,3970928.0,402418.0,19867.0,18850.0,17581.0,Y
053610,프로텍,KOSDAQ,우량기업부,우량기업부,62000,682000000000,19.32,,7.35,342.71,194950,95813.0,247993.0,36538.0,55960.0,46928.0,39935.0,Y
025980,아난티,KOSDAQ,우량기업부,우량기업부,7030,665737738080,16.2,7660.0,5.62,,793683,2035236.0,4028507.0,790885.0,7922.0,8044.0,8099.0,N
287840,인투셀,KOSDAQ,기술성장기업부,기술성장기업부,44200,663970632000,58.7,1622.0,95.55,,109728,136595.0,232527.0,57618.0,46560.0,51315.0,52347.0,N
