Code,Name,Market,Sector,Industry,Price,MarketCap,PER,PBR,ROE,PSR,Volume_today,Volume_month_avg,Volume_month_max,Volume_month_min,ma20,ma60,ma120,GoldenAlign_YN
018260,삼성에스디에스,KOSPI,Unknown,Unknown,167100,12929830380000,17.02,1.3,7.89,88.82,172711,271660,704189,112652,169795.0,172442.0,171152.0,N
039490,키움증권,KOSPI,Unknown,Unknown,469000,12715596943000,12.85,1.93,15.98,84.06,108584,159528,300254,69939,447900.0,378958.0,326954.0,Y
047050,포스코인터내셔널,KOSPI,Unknown,Unknown,71600,12596071620800,20.51,1.82,9.27,37.91,668812,1356820,5457804,406434,72285.0,62042.0,57348.0,Y
010950,S-Oil,KOSPI,Unknown,Unknown,110600,12451656795200,71.73,,2.18,36.56,831455,1652370,10815571,154220,117065.0,99618.0,86532.0,Y
005940,NH투자증권,KOSPI,Unknown,Unknown,34200,12186977419800,13.95,1.4,8.73,94.36,976125,1737159,4574149,549879,33458.0,26568.0,23575.0,Y
307950,현대오토에버,KOSPI,Unknown,Unknown,434000,11902008188000,66.23,6.65,10.4,285.18,89550,244508,1270989,65238,431100.0,408817.0,299163.0,Y
323410,카카오뱅크,KOSPI,Unknown,Unknown,24500,11687576456500,25.44,1.74,6.95,,807779,1709056,6375668,563385,25842.0,23715.0,23209.0,Y
259960,크래프톤,KOSPI,Unknown,Unknown,234000,11092674294000,15.16,1.48,10.6,250.66,144513,163926,278213,100031,242200.0,243150.0,260150.0,N
005387,현대차2우B,KOSPI,Unknown,Unknown,279500,9772418435000,7.91,0.64,,5.03,124860,269850,714372,109759,275650.0,256083.0,223141.0,Y
000880,한화,KOSPI,Unknown,Unknown,125600,9414817116000,9.61,1.02,7.19,12.6,199418,487536,1094404,179788,127210.0,110742.0,99170.0,Y
003490,대한항공,KOSPI,Unknown,Unknown,25500,9389626855500,12.08,0.86,7.28,37.22,2237241,3893501,10295703,1705189,25252.0,23858.0,23088.0,Y
007660,이수페타시스,KOSPI,Unknown,Unknown,125100,9183493296900,63.5,12.85,24.92,832.67,1988731,1406486,3010461,497037,110030.0,115058.0,110461.0,N
016360,삼성증권,KOSPI,Unknown,Unknown,101500,9063950000000,9.64,1.16,12.89,67.42,480542,700691,1295860,337452,100855.0,88915.0,82933.0,Y
006260,LS,KOSPI,Unknown,Unknown,282000,8798400000000,40.42,1.57,5.09,28.62,140673,210524,378998,94694,258975.0,226978.0,208850.0,Y
009830,한화솔루션,KOSPI,Unknown,Unknown,50800,8732140828800,13.63,,15.99,66.85,2912289,7083004,18412176,2511043,49842.0,36569.0,32731.0,Y
003230,삼양식품,KOSPI,Unknown,Unknown,1107000,8339047605000,22.54,7.64,39.37,352.38,35923,58748,146379,30710,1134550.0,1179817.0,1281392.0,N
377300,카카오페이,KOSPI,Unknown,Unknown,61000,8248679006000,182.09,4.34,2.41,712.75,386902,774175,3083724,214923,61970.0,57184.0,54451.0,Y
443060,HD현대마린솔루션,KOSPI,Unknown,Unknown,183400,8222066839000,,,44.98,413.92,115535,174242,371588,78758,175245.0,182927.0,199595.0,N
180640,한진칼,KOSPI,Unknown,Unknown,122100,8151674265900,46.43,,16.75,,119203,146530,276458,60428,134775.0,124825.0,114404.0,Y
000100,유한양행,KOSPI,Unknown,Unknown,100200,7980689620200,41.94,3.25,8.81,332.79,233809,378236,817804,184711,104520.0,108597.0,113383.0,N
090430,아모레퍼시픽,KOSPI,Unknown,Unknown,135600,7931618120400,59.24,1.74,11.69,187.95,222823,270884,521508,128095,142675.0,133367.0,128350.0,Y
326030,SK바이오팜,KOSPI,Unknown,Unknown,98800,7737349100000,28.98,9.52,39.28,842.3,179547,255818,612409,148217,107070.0,116537.0,117411.0,N
161390,한국타이어앤테크놀로지,KOSPI,Unknown,Unknown,57900,7172366495100,7.54,0.62,10.79,33.91,411275,512657,871752,301070,65585.0,63355.0,56328.0,Y
029780,삼성카드,KOSPI,Unknown,Unknown,60100,6963119349100,10.78,0.72,7.45,155.15,143714,121617,227277,71625,61295.0,57260.0,54644.0,Y
128940,한미약품,KOSPI,Unknown,Unknown,531000,6802636221000,58.4,5.69,11.89,442.53,83347,117579,219899,59685,551350.0,498642.0,451567.0,Y
032640,LG유플러스,KOSPI,Unknown,Unknown,15460,6645146368300,12.8,0.74,6.01,42.28,1067468,1594208,10438467,599222,16102.0,15573.0,15382.0,Y
052690,한전기술,KOSPI,Unknown,Unknown,172300,6585306000000,77.13,10.49,14.2,1066.79,344206,492974,1478374,251463,159635.0,130713.0,112502.0,Y
028050,삼성E&A,KOSPI,Unknown,Unknown,33300,6526800000000,10.57,1.38,13.76,63.26,1279626,1104230,1835866,604093,33985.0,29389.0,28082.0,Y
005385,현대차우,KOSPI,Unknown,Unknown,279500,6523798320000,7.91,0.64,,3.36,99574,200837,568700,78135,274825.0,252373.0,219901.0,Y
064400,LG씨엔에스,KOSPI,Unknown,Unknown,66800,6471981326400,,,18.32,102.26,441249,1008188,2624801,378437,68065.0,66935.0,64856.0,Y
011070,LG이노텍,KOSPI,Unknown,Unknown,268500,6354618229500,18.62,1.1,6.14,27.25,141335,278332,1150873,85820,267575.0,267567.0,247292.0,Y
047040,대우건설,KOSPI,Unknown,Unknown,14870,6180308627060,6.77,,5.62,73.72,112032094,27811021,85920735,10560645,9207.0,6069.0,4842.0,Y
078930,GS,KOSPI,Unknown,Unknown,66500,6178872637000,11.06,0.44,4.12,24.56,284342,409318,1170699,198486,68170.0,63192.0,57443.0,Y
267270,HD건설기계,KOSPI,Unknown,Unknown,127600,6121497456800,25.37,1.24,6.18,74.29,249504,509622,1231805,215613,134285.0,119498.0,108168.0,Y
034220,LG디스플레이,KOSPI,Unknown,Unknown,12150,6075000000000,26.82,0.92,3.44,23.21,4265266,8459961,22403271,2319350,12558.0,12180.0,12850.0,N
454910,두산로보틱스,KOSPI,Unknown,Unknown,90400,5859726192000,94.56,5623.0,8.69,,168439,890947,12043958,139373,96255.0,96055.0,84978.0,Y
241560,두산밥캣,KOSPI,Unknown,Unknown,61000,5847219965000,13.5,0.84,8.77,66.86,197895,770920,6375930,251398,61800.0,60748.0,59298.0,Y
001040,CJ,KOSPI,Unknown,Unknown,200000,5835399600000,18.32,1.24,1.83,13.02,207664,162729,392761,74257,202005.0,192820.0,185917.0,Y
138930,BNK금융지주,KOSPI,Unknown,Unknown,18760,5821735139080,7.53,0.55,6.96,,1757922,1239676,2605237,600310,19904.0,17472.0,16141.0,Y
175330,JB금융지주,KOSPI,Unknown,Unknown,30550,5751146991200,8.54,0.98,12.8,,442030,826905,2450962,248919,32000.0,27657.0,25602.0,Y
001440,대한전선,KOSPI,Unknown,Unknown,30800,5742576840000,128.87,3.76,5.85,160.29,3150149,5602365,16486142,1815171,31388.0,28108.0,24324.0,Y
088980,맥쿼리인프라,KOSPI,Unknown,Unknown,11380,5450132280340,,,,,1436713,2412591,6812770,1130438,11426.0,11352.0,11385.0,N
021240,코웨이,KOSPI,Unknown,Unknown,75000,5307556950000,8.76,1.56,19.38,106.9,143759,768196,7067695,168710,79735.0,81792.0,87116.0,N
271560,오리온,KOSPI,Unknown,Unknown,134000,5297841688000,10.0,1.46,16.57,159.36,88224,158692,359012,95221,132315.0,118550.0,111171.0,Y
004020,현대제철,KOSPI,Unknown,Unknown,37250,4970855491250,221.73,,0.06,21.58,815069,2165732,11952358,575962,37272.0,33269.0,32990.0,Y
002380,KCC,KOSPI,Unknown,Unknown,558000,4958650818000,3.22,0.52,23.51,73.42,33671,44142,82978,18515,565725.0,483633.0,448017.0,Y
036570,엔씨소프트,KOSPI,Unknown,Unknown,230000,4955125060000,14.64,1.3,2.99,323.7,83375,158563,318969,88744,220705.0,218812.0,217090.0,Y
022100,포스코DX,KOSPI,Unknown,Unknown,32250,4903120010250,94.02,,9.53,,275689,651727,1429730,315374,35112.0,34330.0,29667.0,Y
062040,산일전기,KOSPI,Unknown,Unknown,154900,4731451480000,35.47,8.75,29.88,920.52,355982,301366,1001950,107792,149540.0,144377.0,140383.0,Y
088350,한화생명,KOSPI,Unknown,Unknown,5250,4559782500000,5.87,,6.98,,30220099,26243565,110984121,5926262,4988.0,3904.0,3512.0,Y
018880,한온시스템,KOSPI,Unknown,Unknown,4400,4515555228800,10.73,,13.9,41.69,29149141,38687333,163464161,4706702,4322.0,3626.0,3573.0,Y
066970,엘앤에프,KOSPI,Unknown,Unknown,111300,4482441217800,8.83,,41.74,203.55,440078,449743,1201243,184750,114200.0,114057.0,112152.0,Y
450080,에코프로머티,KOSPI,Unknown,Unknown,62800,4431089751200,,,5.56,1112.78,506822,1409150,3685806,264347,66505.0,61997.0,60222.0,Y
251270,넷마블,KOSPI,Unknown,Unknown,53700,4401271922700,42.93,0.81,0.49,158.36,376826,379025,1126580,123566,54282.0,51919.0,54025.0,N
489790,한화비전,KOSPI,Unknown,Unknown,83900,4235975921000,987.06,,,240.27,1429944,1782589,7000707,376669,74415.0,58640.0,54210.0,Y
082740,한화엔진,KOSPI,Unknown,Unknown,49450,4126461171900,37.29,,25.64,305.87,276622,527534,1417836,178244,51552.0,50410.0,47721.0,Y
031210,서울보증보험,KOSPI,Unknown,Unknown,57300,4000777565400,17.43,,4.12,,27559,86757,188845,22825,57140.0,52206.0,51676.0,Y
103590,일진전기,KOSPI,Unknown,Unknown,82300,3924507597000,37.77,,19.08,174.27,285542,644940,2452632,128529,79315.0,67247.0,58314.0,Y
111770,영원무역,KOSPI,Unknown,Unknown,87800,3890546890400,8.71,0.99,12.32,97.22,69968,130191,274314,48040,90470.0,87623.0,79102.0,Y
035250,강원랜드,KOSPI,Unknown,Unknown,18100,3872323050000,12.17,0.91,8.11,260.64,546179,677100,1629664,415434,18570.0,18229.0,17929.0,Y
000990,DB하이텍,KOSPI,Unknown,Unknown,87900,3824053285200,15.89,,12.44,278.01,381609,403399,718758,223757,89595.0,85555.0,73231.0,Y
051900,LG생활건강,KOSPI,Unknown,Unknown,245500,3756753684500,43.16,,1.82,59.13,54216,131944,1078217,49844,256900.0,262683.0,273554.0,N
011790,SKC,KOSPI,Unknown,Unknown,98800,3741387842400,5.09,24423.0,73.28,184.4,196835,331725,1402183,110562,104810.0,107955.0,109393.0,N
353200,대덕전자,KOSPI,Unknown,Unknown,74800,3696385990000,146.09,4.4,2.73,352.27,3010112,1255848,2318466,573274,61715.0,54268.0,46995.0,Y
439260,대한조선,KOSPI,Unknown,Unknown,95700,3686968058400,7.68,3.62,55.26,307.45,285191,506923,1291650,135692,93955.0,78492.0,75776.0,Y
012510,더존비즈온,KOSPI,Unknown,Unknown,119100,3618589574400,51.12,6.05,17.03,811.52,310914,430512,2630888,90435,113160.0,97672.0,94319.0,Y
010060,OCI홀딩스,KOSPI,Unknown,Unknown,193600,3614556915200,40.57,,2.27,89.89,492071,219962,635702,103352,150035.0,128873.0,116159.0,Y
011780,금호석유화학,KOSPI,Unknown,Unknown,136300,3548126434600,13.85,0.56,4.74,51.32,250062,142656,316337,64917,133895.0,133350.0,123645.0,Y
011170,롯데케미칼,KOSPI,Unknown,Unknown,82000,3507584358000,1.72,,15.13,17.42,732412,308314,881915,145449,79620.0,76507.0,74448.0,Y
017800,현대엘리베이터,KOSPI,Unknown,Unknown,88500,3459676072500,10.75,,14.42,123.64,206280,421578,902910,145828,95680.0,92985.0,87377.0,Y
001720,신영증권,KOSPI,Unknown,Unknown,208500,3427740000000,24.15,,6.45,,35209,70993,193911,17203,211480.0,173178.0,157762.0,Y
302440,SK바이오사이언스,KOSPI,Unknown,Unknown,43500,3411909493500,,,3.07,525.72,126340,148937,290586,75384,46318.0,48542.0,49939.0,N
036460,한국가스공사,KOSPI,Unknown,Unknown,36600,3378655800000,,,11.21,9.58,464657,645917,2212141,230562,39552.0,39978.0,40452.0,N
004170,신세계,KOSPI,Unknown,Unknown,345500,3332410035500,239.93,0.68,0.32,47.04,68589,80628,121961,46951,346550.0,303717.0,252890.0,Y
012750,에스원,KOSPI,Unknown,Unknown,87600,3328727992800,18.64,1.69,10.45,108.42,48458,71519,193894,37067,87215.0,81017.0,79259.0,Y
014680,한솔케미칼,KOSPI,Unknown,Unknown,291500,3314411842500,21.46,2.98,13.48,374.89,33688,70830,147399,20009,302025.0,268292.0,244136.0,Y
004990,롯데지주,KOSPI,Unknown,Unknown,31500,3304640965500,3.31,77437.0,15.56,21.04,227575,513669,1296359,196764,33305.0,30261.0,29915.0,Y
085620,미래에셋생명,KOSPI,Unknown,Unknown,18280,3235855934920,17.56,,4.88,,1649761,1519417,5135685,54389,13516.0,10610.0,9642.0,Y
009970,영원무역홀딩스,KOSPI,Unknown,Unknown,237500,3206068787500,9.95,,13.17,67.3,23197,20473,39366,11038,231225.0,209090.0,181890.0,Y
005850,에스엘,KOSPI,Unknown,Unknown,68200,3167789064000,10.08,1.27,17.42,61.71,213439,316594,1037996,141404,63695.0,54017.0,45478.0,Y
097950,CJ제일제당,KOSPI,Unknown,Unknown,203500,3063526851000,55.92,0.42,1.97,10.53,44570,80317,183306,34070,208290.0,210872.0,218419.0,N
336260,두산퓨얼셀,KOSPI,Unknown,Unknown,46200,3025810141200,,,2.07,674.2,1023929,1002876,3652651,284375,39265.0,35212.0,34296.0,Y
009420,한올바이오파마,KOSPI,Unknown,Unknown,57400,2998612621200,541.51,,3.37,1814.04,339355,453543,959796,219926,56655.0,51028.0,45505.0,Y
023530,롯데쇼핑,KOSPI,Unknown,Unknown,105400,2981634777000,57.85,0.2,7.75,21.58,97763,189550,678290,75861,103515.0,87168.0,78636.0,Y
00680K,미래에셋증권2우B,KOSPI,Unknown,Unknown,21100,2883915970200,,0.97,,14.6,829852,1390798,3686362,490077,20730.0,15441.0,12598.0,Y
457190,이수스페셜티케미컬,KOSPI,Unknown,Unknown,95200,2876836614400,1340.85,,9.7,,191172,486412,1178996,181127,98875.0,84663.0,68810.0,Y
103140,풍산,KOSPI,Unknown,Unknown,102400,2869686067200,19.5,1.22,6.54,48.76,268048,554816,2482464,133565,112265.0,114420.0,113615.0,N
001450,현대해상,KOSPI,Unknown,Unknown,31600,2825040000000,2.69,0.49,15.75,,514692,965756,3828700,248788,32685.0,30335.0,29440.0,Y
279570,케이뱅크,KOSPI,Unknown,Unknown,6950,2819581299450,23.97,,6.63,,6545542,43160003,181485877,7927304,,,,N
028670,팬오션,KOSPI,Unknown,Unknown,5190,2774415767280,12.63,0.5,5.17,51.46,3140824,9971885,70782433,2373145,5282.0,4617.0,4245.0,Y
071970,HD현대마린엔진,KOSPI,Unknown,Unknown,80700,2737464646500,26.53,7.29,28.34,668.33,173954,220960,426308,89384,83175.0,87558.0,87125.0,N
139130,iM금융지주,KOSPI,Unknown,Unknown,16990,2729011665170,7.18,0.44,3.6,,631567,942363,1921451,382786,18448.0,16339.0,15154.0,Y
051600,한전KPS,KOSPI,Unknown,Unknown,60300,2713500000000,19.35,2.07,13.26,171.27,182844,328126,748144,107144,58860.0,55837.0,53441.0,Y
000120,CJ대한통운,KOSPI,Unknown,Unknown,117900,2689575357600,10.69,0.58,6.58,21.74,93416,138105,665296,51045,125260.0,108905.0,98333.0,Y
139480,이마트,KOSPI,Unknown,Unknown,96300,2657477369700,8.7,,5.4,9.15,169684,510269,2285240,122393,101060.0,92923.0,84898.0,Y
008930,한미사이언스,KOSPI,Unknown,Unknown,38400,2626235520000,34.94,,7.3,,121818,525632,4131453,94512,40820.0,39882.0,39289.0,Y
026960,동서,KOSPI,Unknown,Unknown,26150,2607155000000,18.0,,8.48,,72468,119111,230813,55561,27015.0,26811.0,27153.0,N
003690,코리안리,KOSPI,Unknown,Unknown,13380,2606705394780,7.64,,9.45,,222247,663396,2271640,215635,13471.0,12205.0,11676.0,Y
081660,미스토홀딩스,KOSPI,Unknown,Unknown,48750,2588227200000,16.87,1.31,4.3,58.52,103848,152162,322075,88471,50020.0,46851.0,43602.0,Y
000240,한국앤컴퍼니,KOSPI,Unknown,Unknown,27000,2563251480000,8.29,,8.28,168.48,106429,170929,442837,81587,28700.0,27152.0,26098.0,Y
204320,HL만도,KOSPI,Unknown,Unknown,54400,2554467328000,21.54,1.05,5.47,27.02,282931,593890,1545295,242950,56360.0,58765.0,49165.0,N
017960,한국카본,KOSPI,Unknown,Unknown,48750,2530537035000,38.21,4.54,4.38,289.24,789710,916786,2285104,384654,41555.0,36315.0,34237.0,Y
112610,씨에스윈드,KOSPI,Unknown,Unknown,59100,2492329917300,12.53,1.9,13.92,86.94,558312,665108,1923085,186641,50628.0,44724.0,43999.0,Y
097230,HJ중공업,KOSPI,Unknown,Unknown,27600,2492151494400,138.0,4171.0,1.56,,2785707,2288029,6789180,508919,24602.0,24164.0,24687.0,N
004800,효성,KOSPI,Unknown,Unknown,148000,2477580236000,7.51,,14.35,96.89,44821,39380,147540,14332,151640.0,140900.0,129212.0,Y
001430,세아베스틸지주,KOSPI,Unknown,Unknown,68000,2438624092000,607.14,1.26,1.04,66.44,150602,318398,591657,153553,68080.0,65488.0,46459.0,Y
030000,제일기획,KOSPI,Unknown,Unknown,20900,2404361602500,11.59,1.35,13.7,50.31,367307,420333,834567,195243,21277.0,21370.0,21317.0,N
005440,현대지에프홀딩스,KOSPI,Unknown,Unknown,15420,2404044321420,4.5,0.62,23.02,29.81,465898,1963938,9321338,190440,15133.0,10942.0,9564.0,Y
011210,현대위아,KOSPI,Unknown,Unknown,87600,2382289270800,16.45,0.65,3.45,28.1,144141,360523,1578323,98256,87630.0,83720.0,69720.0,Y
383220,F&F,KOSPI,Unknown,Unknown,62100,2378869357500,6.78,1.34,25.27,123.4,85283,131199,308885,73444,66830.0,68957.0,68469.0,N
004370,농심,KOSPI,Unknown,Unknown,378500,2302279997000,13.53,0.77,6.18,62.89,18445,35394,92878,18460,412875.0,417967.0,430558.0,N
023590,다우기술,KOSPI,Unknown,Unknown,50600,2270250820200,5.11,,13.16,,41184,109093,199860,37456,52478.0,45948.0,41536.0,Y
