Code,Name,Market,Sector,Industry,Price,MarketCap,PER,PBR,ROE,PSR,Volume_today,Volume_month_avg,Volume_month_max,Volume_month_min,ma20,ma60,ma120,GoldenAlign_YN
010140,삼성중공업,KOSPI,Unknown,Unknown,28750,25300000000000,71.88,6.15,1.77,235.73,7119239,5944091.0,16051728.0,3048535.0,28400.0,27714.0,26130.0,Y
034730,SK,KOSPI,Unknown,Unknown,330500,23962143341500,14.16,0.66,5.64,19.3,230040,337203.0,1048503.0,137897.0,361775.0,310092.0,276067.0,Y
298040,효성중공업,KOSPI,Unknown,Unknown,2517000,23469887316000,53.84,10.74,14.9,398.49,37250,52210.0,75826.0,30420.0,2555000.0,2254083.0,2026300.0,Y
316140,우리금융지주,KOSPI,Unknown,Unknown,31900,23417034608000,7.35,0.66,9.39,,1695292,3407836.0,7692213.0,2295229.0,35980.0,31248.0,28782.0,Y
035720,카카오,KOSPI,Unknown,Unknown,50200,22226874685600,95.62,2.08,0.56,274.84,1248665,3400973.0,9617787.0,1196401.0,55408.0,57988.0,59688.0,N
010120,LS ELECTRIC,KOSPI,Unknown,Unknown,733000,21990000000000,82.68,11.02,13.44,453.5,85763,176240.0,303713.0,90355.0,708650.0,580242.0,485867.0,Y
000810,삼성화재,KOSPI,Unknown,Unknown,465000,21395187075000,11.67,1.06,13.11,,97286,140529.0,258081.0,87220.0,527875.0,506358.0,487446.0,Y
064350,현대로템,KOSPI,Unknown,Unknown,193200,21086291007600,27.38,6.85,30.05,302.04,562576,1076700.0,3837109.0,445711.0,214775.0,207737.0,207391.0,Y
267250,HD현대,KOSPI,Unknown,Unknown,263000,20775181355000,28.95,1.93,6.36,29.41,129224,234605.0,506567.0,125798.0,275225.0,237532.0,212510.0,Y
051910,LG화학,KOSPI,Unknown,Unknown,292000,20612964156000,12.56,,5.5,42.88,325789,490030.0,1146026.0,217879.0,335150.0,335000.0,343633.0,N
011200,HMM,KOSPI,Unknown,Unknown,20950,19760835471500,10.72,0.78,15.35,200.32,2198294,3636031.0,15527327.0,1564676.0,21828.0,20821.0,20684.0,Y
138040,메리츠금융지주,KOSPI,Unknown,Unknown,109900,19256872852700,8.73,1.82,23.44,,253342,382347.0,758024.0,234448.0,124935.0,115080.0,114646.0,Y
047810,한국항공우주,KOSPI,Unknown,Unknown,191200,18637240458400,135.99,10.46,10.42,509.41,1182962,1085601.0,2680432.0,558992.0,177040.0,153762.0,129305.0,Y
066570,LG전자,KOSPI,Unknown,Unknown,114200,18601625395400,21.46,0.86,4.28,20.18,648220,2559062.0,13160492.0,733098.0,122615.0,105407.0,95512.0,Y
096770,SK이노베이션,KOSPI,Unknown,Unknown,109300,18477469728400,5.19,,9.65,24.38,480023,1059578.0,3617613.0,310740.0,121985.0,112200.0,113797.0,N
024110,기업은행,KOSPI,Unknown,Unknown,22850,18221181106650,6.74,0.51,8.06,,1112484,1598476.0,2497739.0,1030857.0,24998.0,22476.0,21176.0,Y
000720,현대건설,KOSPI,Unknown,Unknown,159600,17772380094000,67.31,,2.09,57.87,1051718,2101100.0,9658729.0,976442.0,140510.0,106305.0,84318.0,Y
000150,두산,KOSPI,Unknown,Unknown,1088000,17618892480000,388.99,11.35,14.57,89.43,79356,142557.0,267843.0,52063.0,1062150.0,907500.0,847267.0,Y
033780,KT&G,KOSPI,Unknown,Unknown,152500,17488188362500,17.0,1.71,11.77,257.19,165822,388603.0,753342.0,205487.0,165025.0,152803.0,145856.0,Y
003670,포스코퓨처엠,KOSPI,Unknown,Unknown,191200,17006517264000,495.34,4.19,7.98,560.73,603441,478952.0,1585544.0,177842.0,220980.0,210565.0,199398.0,Y
086280,현대글로비스,KOSPI,Unknown,Unknown,219000,16425000000000,11.82,1.67,13.24,55.08,203226,340623.0,797233.0,167976.0,253900.0,231872.0,200801.0,Y
017670,SK텔레콤,KOSPI,Unknown,Unknown,76300,16388481043900,27.93,1.39,10.83,95.52,415991,1484475.0,4134911.0,420881.0,78250.0,65647.0,59847.0,Y
079550,LIG넥스원,KOSPI,Unknown,Unknown,730000,16060000000000,50.0,11.31,19.59,390.18,607987,555373.0,2187274.0,89970.0,598350.0,514775.0,483312.0,Y
352820,하이브,KOSPI,Unknown,Unknown,350000,15073746100000,17500.0,,0.31,570.56,258221,321245.0,1159713.0,126691.0,372950.0,351800.0,321992.0,Y
030200,KT,KOSPI,Unknown,Unknown,58900,14844077246500,15.4,0.81,2.85,52.5,279593,668180.0,1396175.0,282942.0,62515.0,56833.0,53560.0,Y
003550,LG,KOSPI,Unknown,Unknown,88600,13664032431000,20.02,0.49,2.16,170.57,318503,470435.0,991696.0,250517.0,96600.0,89373.0,84078.0,Y
047050,포스코인터내셔널,KOSPI,Unknown,Unknown,73800,12983101754400,21.14,1.88,9.27,39.09,844769,1327690.0,5457804.0,406434.0,71430.0,61404.0,56965.0,Y
0126Z0,삼성에피스홀딩스,KOSPI,Unknown,Unknown,515000,12814770235000,,,,,45314,152288.0,901378.0,37493.0,596000.0,633233.0,,N
071050,한국금융지주,KOSPI,Unknown,Unknown,223500,12454759212000,7.74,1.13,11.54,62.69,362852,418125.0,729525.0,232424.0,245300.0,202197.0,181575.0,Y
278470,에이피알,KOSPI,Unknown,Unknown,328500,12298433917500,52.97,35.26,41.34,848.58,289713,463354.0,921850.0,180966.0,296650.0,264825.0,252029.0,Y
018260,삼성에스디에스,KOSPI,Unknown,Unknown,158500,12264381300000,16.15,1.24,7.89,84.1,112652,272639.0,704189.0,126919.0,170780.0,172915.0,171227.0,N
005830,DB손해보험,KOSPI,Unknown,Unknown,176700,12260152800000,7.84,1.06,18.98,,152882,370389.0,801928.0,198697.0,185955.0,149587.0,140965.0,Y
010950,S-Oil,KOSPI,Unknown,Unknown,105400,11866226276800,68.35,,2.18,34.84,650853,1612351.0,10815571.0,154220.0,116870.0,98790.0,85768.0,Y
039490,키움증권,KOSPI,Unknown,Unknown,430000,11658223210000,11.78,1.77,15.98,77.07,69939,168281.0,300254.0,95726.0,449025.0,373792.0,323829.0,Y
307950,현대오토에버,KOSPI,Unknown,Unknown,420000,11518072440000,64.09,6.43,10.4,275.98,84302,242295.0,1270989.0,65238.0,432800.0,404658.0,295005.0,Y
005940,NH투자증권,KOSPI,Unknown,Unknown,31750,11313933715750,12.95,1.3,8.73,87.6,1079730,1749158.0,4574149.0,868253.0,33122.0,26198.0,23384.0,Y
323410,카카오뱅크,KOSPI,Unknown,Unknown,23550,11234384716350,24.45,1.67,6.95,,612899,1975085.0,6375668.0,760898.0,26240.0,23646.0,23229.0,Y
259960,크래프톤,KOSPI,Unknown,Unknown,234500,11116376589500,15.19,1.48,21.1,251.19,121037,167296.0,278213.0,100031.0,244125.0,243542.0,261650.0,N
000880,한화,KOSPI,Unknown,Unknown,123700,9272395519500,9.46,1.0,7.19,12.41,224606,505721.0,1094404.0,184576.0,126375.0,109422.0,98557.0,Y
005387,현대차2우B,KOSPI,Unknown,Unknown,263500,9212995555000,7.46,0.6,,4.75,147315,284512.0,714372.0,109759.0,275225.0,254150.0,221600.0,Y
003490,대한항공,KOSPI,Unknown,Unknown,24650,9076639293650,11.68,0.84,13.17,35.98,2134163,3955981.0,10295703.0,1887694.0,25272.0,23778.0,23073.0,Y
016360,삼성증권,KOSPI,Unknown,Unknown,96600,8626380000000,9.18,1.1,12.89,64.16,363045,714728.0,1295860.0,337452.0,100730.0,88318.0,82548.0,Y
006260,LS,KOSPI,Unknown,Unknown,266000,8432200000000,38.13,1.48,5.09,27.43,365808,204263.0,378998.0,94694.0,255100.0,224468.0,207494.0,Y
009830,한화솔루션,KOSPI,Unknown,Unknown,46050,7915651282800,18.42,,15.99,60.6,3345092,10611133.0,53082158.0,2511043.0,49798.0,35906.0,32428.0,Y
003230,삼양식품,KOSPI,Unknown,Unknown,1038000,7819269570000,21.14,7.16,39.37,330.41,32269,60805.0,146379.0,30735.0,1144250.0,1186967.0,1290775.0,N
377300,카카오페이,KOSPI,Unknown,Unknown,57500,7775394145000,171.64,4.1,0.73,817.09,214923,836971.0,3083724.0,269938.0,62285.0,56800.0,54375.0,Y
007660,이수페타시스,KOSPI,Unknown,Unknown,105800,7766695370200,53.71,10.87,24.92,704.21,535080,1400316.0,3010461.0,497037.0,109930.0,116112.0,109848.0,N
180640,한진칼,KOSPI,Unknown,Unknown,116200,7757776819800,44.18,,16.75,,60428,148908.0,276458.0,83285.0,135580.0,125002.0,114307.0,Y
000100,유한양행,KOSPI,Unknown,Unknown,97400,7757676337400,116.23,3.38,3.41,349.48,184711,390133.0,817804.0,196832.0,105545.0,109198.0,113731.0,N
443060,HD현대마린솔루션,KOSPI,Unknown,Unknown,170200,7630293217000,28.79,9.77,44.98,384.13,119446,180251.0,371588.0,84831.0,174740.0,183875.0,200323.0,N
090430,아모레퍼시픽,KOSPI,Unknown,Unknown,128300,7504620979700,56.05,1.65,11.69,177.83,128095,376872.0,2440573.0,155655.0,145985.0,133077.0,128192.0,Y
326030,SK바이오팜,KOSPI,Unknown,Unknown,95600,7486746700000,28.04,11.13,58.01,815.02,148217,267487.0,612409.0,156434.0,108500.0,117777.0,117636.0,N
029780,삼성카드,KOSPI,Unknown,Unknown,58200,6742987456200,10.44,0.7,7.45,150.24,73666,122570.0,227277.0,71625.0,61530.0,57193.0,54558.0,Y
161390,한국타이어앤테크놀로지,KOSPI,Unknown,Unknown,54000,6689253726000,7.03,0.58,10.79,31.62,312763,518397.0,871752.0,279627.0,67390.0,63530.0,56081.0,Y
052690,한전기술,KOSPI,Unknown,Unknown,172400,6589128000000,63.43,10.69,10.4,1286.69,453228,525234.0,1478374.0,251463.0,157035.0,128417.0,111152.0,Y
032640,LG유플러스,KOSPI,Unknown,Unknown,15200,6533390996000,17.55,0.74,4.4,42.08,1069564,1610088.0,10438467.0,599222.0,16182.0,15557.0,15377.0,Y
128940,한미약품,KOSPI,Unknown,Unknown,500000,6405495500000,54.99,5.35,11.89,416.7,77143,127695.0,252614.0,59685.0,561200.0,496567.0,447967.0,Y
064400,LG씨엔에스,KOSPI,Unknown,Unknown,65600,6355718188800,15.69,2.31,18.32,100.42,435292,1068519.0,2624801.0,471372.0,68510.0,66963.0,64944.0,Y
028050,삼성E&A,KOSPI,Unknown,Unknown,31350,6144600000000,9.95,1.3,13.76,59.55,1426260,1106733.0,1835866.0,604093.0,34145.0,29175.0,28034.0,Y
005385,현대차우,KOSPI,Unknown,Unknown,262000,6115331520000,7.42,0.6,,3.16,96494,209068.0,568700.0,78135.0,274075.0,250382.0,218320.0,Y
011070,LG이노텍,KOSPI,Unknown,Unknown,254000,6011445178000,17.62,1.04,6.14,25.81,85820,283358.0,1150873.0,130060.0,266825.0,268892.0,245811.0,N
267270,HD건설기계,KOSPI,Unknown,Unknown,124500,5972777691000,24.76,1.21,6.18,72.49,458807,549607.0,1231805.0,236305.0,135110.0,118883.0,107661.0,Y
078930,GS,KOSPI,Unknown,Unknown,62300,5788628049400,10.36,0.41,4.12,23.01,198486,413489.0,1170699.0,209083.0,68830.0,62963.0,57164.0,Y
034220,LG디스플레이,KOSPI,Unknown,Unknown,11430,5715000000000,25.23,0.87,3.44,21.84,2916973,8388118.0,22403271.0,1907424.0,12587.0,12213.0,12857.0,N
454910,두산로보틱스,KOSPI,Unknown,Unknown,88000,5704158240000,92.05,5623.0,8.69,,204615,904863.0,12043958.0,201408.0,97765.0,95893.0,84552.0,Y
138930,BNK금융지주,KOSPI,Unknown,Unknown,18140,5629332378620,7.29,0.53,6.96,,600310,1314080.0,2605237.0,726765.0,20070.0,17368.0,16094.0,Y
241560,두산밥캣,KOSPI,Unknown,Unknown,57700,5530894950500,12.77,0.79,8.77,63.24,489553,764890.0,6375930.0,277496.0,62320.0,60833.0,59228.0,Y
001440,대한전선,KOSPI,Unknown,Unknown,29350,5472228255000,122.8,3.58,5.85,152.74,2204819,5771203.0,16486142.0,1815171.0,31548.0,27898.0,24109.0,Y
001040,CJ,KOSPI,Unknown,Unknown,186900,5453180926200,17.12,1.16,1.83,12.16,392761,149890.0,296214.0,74257.0,205310.0,192533.0,185873.0,Y
175330,JB금융지주,KOSPI,Unknown,Unknown,28900,5440528577600,8.08,0.92,12.8,,429810,886274.0,2450962.0,339922.0,32168.0,27513.0,25531.0,Y
088980,맥쿼리인프라,KOSPI,Unknown,Unknown,11300,5411818520900,,,,,1275032,2432865.0,6812770.0,1278886.0,11428.0,11364.0,11390.0,N
021240,코웨이,KOSPI,Unknown,Unknown,73900,5229712781400,9.34,1.54,19.38,105.33,189948,798990.0,7067695.0,224380.0,80975.0,82182.0,87542.0,N
271560,오리온,KOSPI,Unknown,Unknown,129000,5100161028000,9.62,1.41,16.57,153.42,114358,162150.0,359012.0,96633.0,132220.0,117638.0,110839.0,Y
047040,대우건설,KOSPI,Unknown,Unknown,11980,4979159203240,178.81,,5.62,59.39,25523999,26659469.0,85920735.0,6166128.0,8730.0,5794.0,4705.0,Y
036570,엔씨소프트,KOSPI,Unknown,Unknown,226000,4868948972000,14.38,1.28,2.99,318.07,99845,177627.0,461102.0,88744.0,219030.0,217772.0,216852.0,Y
022100,포스코DX,KOSPI,Unknown,Unknown,30650,4659864443850,63.07,,17.92,,351534,698625.0,1429730.0,332591.0,35822.0,34213.0,29531.0,Y
004020,현대제철,KOSPI,Unknown,Unknown,34900,4657257896500,207.74,,0.06,20.22,1702347,2118677.0,11952358.0,575962.0,37058.0,33132.0,33015.0,Y
002380,KCC,KOSPI,Unknown,Unknown,511000,4540986681000,2.95,0.5,6.08,67.24,22459,44184.0,82978.0,18515.0,565600.0,480667.0,446308.0,Y
450080,에코프로머티,KOSPI,Unknown,Unknown,61900,4367586872600,38.81,,5.56,1096.83,714650,1394348.0,3685806.0,264347.0,66720.0,62002.0,60018.0,Y
251270,넷마블,KOSPI,Unknown,Unknown,53200,4360291737200,42.53,0.81,0.49,156.88,254265,421980.0,1262545.0,123566.0,54602.0,51775.0,54155.0,N
066970,엘앤에프,KOSPI,Unknown,Unknown,105100,4232745480600,8.34,,41.74,192.21,190842,466788.0,1201243.0,184750.0,115175.0,114727.0,111432.0,Y
062040,산일전기,KOSPI,Unknown,Unknown,136700,4175528840000,31.3,7.72,29.88,812.36,171459,336092.0,1001950.0,154671.0,151155.0,144802.0,140038.0,Y
018880,한온시스템,KOSPI,Unknown,Unknown,4000,4105050208000,9.76,,13.9,37.9,4689571,39078289.0,163464161.0,6983286.0,4380.0,3613.0,3560.0,Y
088350,한화생명,KOSPI,Unknown,Unknown,4705,4086433650000,5.26,,6.98,,6170963,26040002.0,110984121.0,3577895.0,4929.0,3848.0,3489.0,Y
082740,한화엔진,KOSPI,Unknown,Unknown,48700,4063875815400,36.73,,25.64,301.23,178244,566756.0,1417836.0,305123.0,52065.0,50299.0,47661.0,Y
489790,한화비전,KOSPI,Unknown,Unknown,78600,3968387454000,924.71,,,225.09,609242,1911024.0,7000707.0,376669.0,72555.0,57327.0,53902.0,Y
031210,서울보증보험,KOSPI,Unknown,Unknown,55400,3868116529200,16.85,,4.12,,28741,90656.0,188845.0,28191.0,57165.0,52024.0,51583.0,Y
035250,강원랜드,KOSPI,Unknown,Unknown,18050,3861626025000,10.65,0.93,12.09,262.05,425999,697308.0,1629664.0,415434.0,18610.0,18222.0,17925.0,Y
000990,DB하이텍,KOSPI,Unknown,Unknown,87900,3824053285200,15.89,,12.44,278.01,351389,434920.0,763088.0,223757.0,90445.0,84897.0,72641.0,Y
111770,영원무역,KOSPI,Unknown,Unknown,84500,3744319046000,8.38,0.95,12.32,93.57,141925,127542.0,274314.0,56355.0,91515.0,87768.0,78682.0,Y
439260,대한조선,KOSPI,Unknown,Unknown,97100,3740904895200,7.79,3.67,55.26,311.95,206149,511388.0,1291650.0,151395.0,91850.0,77807.0,75593.0,Y
011790,SKC,KOSPI,Unknown,Unknown,97600,3695945884800,8.17,39183.0,34.34,192.47,139907,349842.0,1402183.0,131272.0,106050.0,108378.0,109468.0,N
051900,LG생활건강,KOSPI,Unknown,Unknown,240500,3680241389500,42.28,,1.82,57.93,65383,134342.0,1078217.0,49844.0,260025.0,263325.0,274425.0,N
103590,일진전기,KOSPI,Unknown,Unknown,77000,3671775030000,35.34,,10.6,163.05,274291,691230.0,2452632.0,128529.0,78535.0,66613.0,57662.0,Y
012510,더존비즈온,KOSPI,Unknown,Unknown,119200,3621627852800,51.16,6.06,17.03,812.21,91878,448202.0,2630888.0,90435.0,109795.0,96673.0,93683.0,Y
017800,현대엘리베이터,KOSPI,Unknown,Unknown,87000,3401037495000,10.57,,14.42,121.55,186669,451507.0,902910.0,182092.0,97310.0,93162.0,87248.0,Y
004170,신세계,KOSPI,Unknown,Unknown,349000,3366168169000,242.36,0.67,2.54,47.52,76157,83677.0,132753.0,46951.0,348950.0,300708.0,250037.0,Y
302440,SK바이오사이언스,KOSPI,Unknown,Unknown,42700,3349161732700,569.33,23399.0,3.07,516.05,75384,156601.0,290586.0,105053.0,47028.0,48849.0,50065.0,N
353200,대덕전자,KOSPI,Unknown,Unknown,67000,3310933975000,130.86,3.94,2.73,315.54,1456650,1179103.0,2318466.0,573274.0,60755.0,53622.0,46307.0,Y
001720,신영증권,KOSPI,Unknown,Unknown,199700,3283068000000,23.13,,6.45,,27373,71876.0,193911.0,22791.0,210175.0,171295.0,156891.0,Y
014680,한솔케미칼,KOSPI,Unknown,Unknown,284000,3229135380000,20.9,2.9,13.48,365.25,66861,70897.0,147399.0,20009.0,302075.0,266475.0,242391.0,Y
036460,한국가스공사,KOSPI,Unknown,Unknown,34450,3180182850000,3.65,0.27,11.21,9.01,313653,650041.0,2212141.0,283151.0,40332.0,40213.0,40546.0,N
012750,에스원,KOSPI,Unknown,Unknown,83100,3157731691800,17.47,1.64,10.85,109.72,52957,70926.0,193894.0,37067.0,87875.0,80777.0,79212.0,Y
004990,롯데지주,KOSPI,Unknown,Unknown,30050,3152522571850,3.16,77437.0,15.56,20.07,207990,526615.0,1296359.0,196764.0,33582.0,30187.0,29920.0,Y
085620,미래에셋생명,KOSPI,Unknown,Unknown,17160,3037597803240,16.48,,4.88,,4478555,1150484.0,5135685.0,54389.0,12632.0,10328.0,9484.0,Y
097950,CJ제일제당,KOSPI,Unknown,Unknown,199300,3000299269800,54.77,0.41,1.97,10.32,51183,83507.0,183306.0,44971.0,211025.0,211075.0,219062.0,N
011780,금호석유화학,KOSPI,Unknown,Unknown,115100,2996253504200,9.8,0.47,5.88,42.99,64917,140249.0,316337.0,56336.0,135940.0,133467.0,123487.0,Y
00680K,미래에셋증권2우B,KOSPI,Unknown,Unknown,21900,2993258755800,,1.01,,15.15,503548,1511296.0,3686362.0,490077.0,20238.0,15052.0,12392.0,Y
009970,영원무역홀딩스,KOSPI,Unknown,Unknown,219000,2956332903000,9.17,,13.17,62.06,11138,21256.0,39366.0,12537.0,231750.0,208407.0,180468.0,Y
011170,롯데케미칼,KOSPI,Unknown,Unknown,69100,2955781452900,1.66,,11.44,15.7,207019,305342.0,881915.0,145449.0,80485.0,76632.0,74392.0,Y
010060,OCI홀딩스,KOSPI,Unknown,Unknown,158100,2951763679200,33.13,,2.27,74.08,199517,267639.0,986330.0,103352.0,148910.0,126878.0,115070.0,Y
005850,에스엘,KOSPI,Unknown,Unknown,63300,2940191316000,9.35,1.18,17.42,57.28,152317,312693.0,1037996.0,111279.0,62705.0,53326.0,45004.0,Y
023530,롯데쇼핑,KOSPI,Unknown,Unknown,102500,2899597387500,2.79,,7.75,20.99,185398,191245.0,678290.0,75861.0,104650.0,86200.0,78055.0,Y
336260,두산퓨얼셀,KOSPI,Unknown,Unknown,42850,2806406159100,96.29,,2.07,625.31,984725,975035.0,3652651.0,284375.0,38420.0,34830.0,34114.0,Y
009420,한올바이오파마,KOSPI,Unknown,Unknown,53600,2800098196800,505.66,,1.02,1709.46,307962,454555.0,959796.0,219926.0,56535.0,50766.0,45152.0,Y
279570,케이뱅크,KOSPI,Unknown,Unknown,6900,2799296541900,23.79,,6.63,,7914638,52874570.0,181485877.0,8682477.0,,,,N
103140,풍산,KOSPI,Unknown,Unknown,99200,2780008377600,15.56,1.2,11.33,54.56,325763,550073.0,2482464.0,133565.0,113340.0,114468.0,113994.0,N
028670,팬오션,KOSPI,Unknown,Unknown,5100,2726304511200,12.41,0.49,5.17,50.56,11561463,9487816.0,70782433.0,2373145.0,5270.0,4582.0,4229.0,Y
071970,HD현대마린엔진,KOSPI,Unknown,Unknown,79900,2710327450500,26.27,7.21,28.34,661.7,107922,237136.0,426308.0,137852.0,83540.0,87808.0,87353.0,N
457190,이수스페셜티케미컬,KOSPI,Unknown,Unknown,89500,2704589044000,1260.56,,9.7,,365034,506606.0,1178996.0,213441.0,99835.0,83767.0,68063.0,Y
051600,한전KPS,KOSPI,Unknown,Unknown,59400,2673000000000,19.06,2.04,13.26,168.72,208214,337972.0,748144.0,126098.0,58695.0,55665.0,53295.0,Y
139130,iM금융지주,KOSPI,Unknown,Unknown,16510,2651911865330,6.98,0.43,3.6,,382786,980143.0,1921451.0,487422.0,18696.0,16257.0,15115.0,Y
001450,현대해상,KOSPI,Unknown,Unknown,29200,2610480000000,2.48,0.45,15.75,,248788,984971.0,3828700.0,306785.0,33008.0,30321.0,29408.0,Y
139480,이마트,KOSPI,Unknown,Unknown,93400,2577449494600,8.43,,5.4,8.88,243477,592734.0,2285240.0,122393.0,103890.0,92468.0,84607.0,Y
081660,미스토홀딩스,KOSPI,Unknown,Unknown,48000,2548408320000,16.61,1.29,4.3,57.62,97994,166488.0,322075.0,88471.0,50568.0,46670.0,43482.0,Y
003690,코리안리,KOSPI,Unknown,Unknown,12950,2522932351450,7.4,,9.45,,321044,707353.0,2271640.0,231428.0,13470.0,12156.0,11644.0,Y
000120,CJ대한통운,KOSPI,Unknown,Unknown,110000,2509357840000,9.98,0.54,6.58,20.29,90195,152180.0,665296.0,51045.0,128160.0,108313.0,97853.0,Y
026960,동서,KOSPI,Unknown,Unknown,25150,2507455000000,17.31,,8.48,,61439,120702.0,230813.0,55561.0,27238.0,26922.0,27205.0,N
008930,한미사이언스,KOSPI,Unknown,Unknown,36550,2499711152500,33.26,,7.3,,94512,546458.0,4131453.0,117731.0,41442.0,39892.0,39316.0,Y
