Code,Name,Market,Sector,Industry,Price,MarketCap,PER,PBR,ROE,PSR,Volume_today,Volume_month_avg,Volume_month_max,Volume_month_min,ma20,ma60,ma120,GoldenAlign_YN
259960,크래프톤,KOSPI,Unknown,Unknown,244500,11590422499500,9.36,1.54,21.1,349.55,247027,163079,278213,100031,243725.0,243592.0,262304.0,N
323410,카카오뱅크,KOSPI,Unknown,Unknown,23850,11377497897450,24.77,1.69,6.95,,760898,2878059,20626316,807221,26378.0,23607.0,23236.0,Y
307950,현대오토에버,KOSPI,Unknown,Unknown,412500,11312392575000,62.95,6.32,10.4,271.05,105008,245414,1270989,65238,433025.0,402692.0,292994.0,Y
005940,NH투자증권,KOSPI,Unknown,Unknown,31700,11296116497300,12.93,1.3,8.73,87.46,1038286,1745082,4574149,868253,32875.0,26016.0,23292.0,Y
005387,현대차2우B,KOSPI,Unknown,Unknown,263500,9212995555000,7.46,0.6,,4.75,109750,288556,714372,129938,274675.0,253233.0,220846.0,Y
000880,한화,KOSPI,Unknown,Unknown,122100,9152461543500,9.34,0.99,7.19,12.25,184576,521373,1094404,205800,126205.0,108770.0,98277.0,Y
003490,대한항공,KOSPI,Unknown,Unknown,24300,8947762062300,9.47,0.83,13.17,35.95,1887694,4152703,10295703,2171391,25268.0,23743.0,23070.0,Y
016360,삼성증권,KOSPI,Unknown,Unknown,95300,8510290000000,9.05,1.09,12.89,63.3,337452,722840,1295860,397803,100595.0,88052.0,82372.0,Y
009830,한화솔루션,KOSPI,Unknown,Unknown,48700,8371166503200,19.48,,15.99,64.09,3580509,11944844,53082158,2511043,49748.0,35548.0,32263.0,Y
003230,삼양식품,KOSPI,Unknown,Unknown,1086000,8180854290000,22.12,7.49,39.37,345.69,37782,62098,146379,30735,1144700.0,1190400.0,1294633.0,N
006260,LS,KOSPI,Unknown,Unknown,250000,7925000000000,35.84,1.39,5.09,25.78,94694,209438,378998,102937,253900.0,223390.0,206939.0,Y
000100,유한양행,KOSPI,Unknown,Unknown,99300,7909006779300,118.5,3.44,3.41,356.29,196832,397204,817804,201132,105945.0,109475.0,113899.0,N
377300,카카오페이,KOSPI,Unknown,Unknown,58200,7865803914000,173.73,4.15,0.73,826.59,269938,902989,3083724,411878,62555.0,56627.0,54332.0,Y
007660,이수페타시스,KOSPI,Unknown,Unknown,107100,7862127354900,54.37,11.0,24.92,712.86,517517,1451529,3010461,497037,110310.0,116792.0,109572.0,N
443060,HD현대마린솔루션,KOSPI,Unknown,Unknown,173100,7760304088500,29.28,9.94,44.98,390.67,84831,189790,371588,101425,174510.0,184287.0,200693.0,N
180640,한진칼,KOSPI,Unknown,Unknown,115600,7717719452400,43.95,,16.75,,122646,148220,276458,83285,135635.0,124923.0,114270.0,Y
090430,아모레퍼시픽,KOSPI,Unknown,Unknown,131000,7662551429000,57.23,1.68,11.69,181.58,191048,382837,2440573,155655,147690.0,132915.0,128097.0,Y
326030,SK바이오팜,KOSPI,Unknown,Unknown,97800,7659035850000,23.9,11.38,58.01,1072.99,189623,275007,612409,156434,109095.0,118415.0,117733.0,N
161390,한국타이어앤테크놀로지,KOSPI,Unknown,Unknown,55300,6850291315700,7.2,0.59,10.79,32.38,413908,529682,871752,279627,68115.0,63608.0,55949.0,Y
029780,삼성카드,KOSPI,Unknown,Unknown,59100,6847260458100,10.6,0.71,7.45,152.57,104315,122610,227277,71625,61540.0,57097.0,54508.0,Y
052690,한전기술,KOSPI,Unknown,Unknown,177700,6791694000000,65.38,11.02,10.4,1326.24,929919,531383,1478374,251463,155735.0,127058.0,110442.0,Y
064400,LG씨엔에스,KOSPI,Unknown,Unknown,67900,6578555869200,16.24,2.39,18.32,103.94,518498,1110998,2624801,471372,68585.0,66907.0,64972.0,Y
028050,삼성E&A,KOSPI,Unknown,Unknown,32800,6428800000000,10.41,1.41,19.65,72.37,1127575,1097984,1835866,604093,34170.0,29040.0,28000.0,Y
032640,LG유플러스,KOSPI,Unknown,Unknown,14950,6425933907250,17.26,0.73,4.4,41.39,1394177,1598049,10438467,599222,16222.0,15560.0,15373.0,Y
128940,한미약품,KOSPI,Unknown,Unknown,496500,6360657031500,54.6,5.32,11.89,413.78,115071,132247,252614,59685,564525.0,495517.0,446254.0,Y
267270,HD건설기계,KOSPI,Unknown,Unknown,131800,6322988752400,26.21,1.29,6.18,76.74,406622,590298,1301826,236305,134695.0,118350.0,107355.0,Y
005385,현대차우,KOSPI,Unknown,Unknown,265000,6185354400000,7.5,0.6,,3.19,78115,214239,568700,92193,273400.0,249407.0,217525.0,Y
078930,GS,KOSPI,Unknown,Unknown,63800,5928001116400,10.61,0.42,4.12,23.56,237702,414562,1170699,209083,69205.0,62842.0,57018.0,Y
011070,LG이노텍,KOSPI,Unknown,Unknown,250000,5916776750000,17.34,1.08,8.92,27.0,130060,287133,1150873,135821,266100.0,269542.0,245068.0,N
454910,두산로보틱스,KOSPI,Unknown,Unknown,89500,5801388210000,93.62,5623.0,8.69,,626968,892195,12043958,201408,98480.0,95795.0,84327.0,Y
241560,두산밥캣,KOSPI,Unknown,Unknown,60400,5789706326000,13.36,0.83,8.77,66.2,313065,769793,6375930,277496,62360.0,60808.0,59178.0,Y
175330,JB금융지주,KOSPI,Unknown,Unknown,30500,5741734312000,8.53,0.98,12.8,,433929,892537,2450962,339922,32120.0,27414.0,25480.0,Y
034220,LG디스플레이,KOSPI,Unknown,Unknown,11360,5680000000000,25.08,0.86,3.44,21.7,4090813,8328923,22403271,1907424,12592.0,12235.0,12859.0,N
138930,BNK금융지주,KOSPI,Unknown,Unknown,18270,5669674892910,7.34,0.53,6.96,,726765,1329619,2605237,776727,20129.0,17319.0,16070.0,Y
001440,대한전선,KOSPI,Unknown,Unknown,29950,5584096635000,125.31,3.66,5.85,155.86,2483774,5886288,16486142,1815171,31628.0,27774.0,23994.0,Y
088980,맥쿼리인프라,KOSPI,Unknown,Unknown,11400,5459710720200,,,,,1571395,2414733,6812770,1172695,11420.0,11367.0,11391.0,N
021240,코웨이,KOSPI,Unknown,Unknown,73600,5208482553600,9.31,1.53,19.38,104.9,224380,802890,7067695,227134,81425.0,82365.0,87759.0,N
001040,CJ,KOSPI,Unknown,Unknown,176400,5146822447200,16.16,1.09,1.83,11.48,74257,155031,296214,93631,207090.0,192595.0,185952.0,Y
047040,대우건설,KOSPI,Unknown,Unknown,12320,5120470900160,183.88,,5.62,61.08,85844044,22984383,77399247,5068842,8402.0,5649.0,4634.0,Y
271560,오리온,KOSPI,Unknown,Unknown,129300,5112021867600,9.65,1.41,16.57,153.77,142165,164927,359012,96633,132080.0,117175.0,110664.0,Y
004020,현대제철,KOSPI,Unknown,Unknown,37000,4937494045000,220.24,,0.06,21.43,886895,2113940,11952358,575962,36798.0,33031.0,33014.0,Y
036570,엔씨소프트,KOSPI,Unknown,Unknown,228500,4922809027000,14.54,1.29,2.99,321.58,217746,172517,461102,88744,217755.0,217305.0,216619.0,Y
022100,포스코DX,KOSPI,Unknown,Unknown,30800,4682669653200,63.37,,17.92,,559668,746280,1608071,332591,36240.0,34160.0,29462.0,Y
002380,KCC,KOSPI,Unknown,Unknown,513000,4558759623000,3.87,0.51,6.08,69.7,36948,44914,82978,18515,564225.0,479233.0,445517.0,Y
251270,넷마블,KOSPI,Unknown,Unknown,54800,4491428330800,43.8,0.83,0.49,161.6,469577,408558,1262545,123566,54638.0,51685.0,54216.0,N
450080,에코프로머티,KOSPI,Unknown,Unknown,63500,4480480879000,39.81,,5.56,1125.18,1304095,1364937,3685806,264347,66880.0,62012.0,59895.0,Y
066970,엘앤에프,KOSPI,Unknown,Unknown,106800,4301210440800,8.47,,41.74,195.32,451440,472041,1201243,184750,115875.0,115065.0,111071.0,Y
062040,산일전기,KOSPI,Unknown,Unknown,140600,4294655120000,32.2,7.94,29.88,835.54,173708,344549,1001950,154671,152100.0,144932.0,139805.0,Y
018880,한온시스템,KOSPI,Unknown,Unknown,4055,4161494648360,9.89,,13.9,38.42,6972171,40712990,163464161,8376774,4371.0,3607.0,3554.0,Y
082740,한화엔진,KOSPI,Unknown,Unknown,49650,4143150600300,37.44,,25.64,307.1,328742,579454,1417836,305123,52292.0,50230.0,47628.0,Y
088350,한화생명,KOSPI,Unknown,Unknown,4770,4142888100000,5.34,,6.98,,5922299,25937805,110984121,3577895,4872.0,3819.0,3477.0,Y
111770,영원무역,KOSPI,Unknown,Unknown,89400,3961445239200,8.87,1.0,12.32,98.99,67847,131634,274314,56355,91660.0,87755.0,78424.0,Y
031210,서울보증보험,KOSPI,Unknown,Unknown,56200,3923973807600,17.09,,4.12,,28191,95063,188845,50687,57110.0,51918.0,51503.0,Y
439260,대한조선,KOSPI,Unknown,Unknown,101600,3914273299200,8.16,3.84,55.26,326.41,360895,503688,1291650,151395,90455.0,77363.0,75422.0,Y
035250,강원랜드,KOSPI,Unknown,Unknown,18140,3880880670000,10.7,0.93,12.09,263.36,415434,713940,1629664,465151,18603.0,18216.0,17922.0,Y
489790,한화비전,KOSPI,Unknown,Unknown,76700,3872459513000,902.35,,,219.65,376669,1936612,7000707,445858,72110.0,56723.0,53759.0,Y
051900,LG생활건강,KOSPI,Unknown,Unknown,249500,3817963520500,43.86,,1.82,60.15,49844,136247,1078217,62015,260975.0,263550.0,274783.0,N
011790,SKC,KOSPI,Unknown,Unknown,99400,3764108821200,8.32,39183.0,34.34,196.02,131272,361523,1402183,168756,106780.0,108620.0,109462.0,N
000990,DB하이텍,KOSPI,Unknown,Unknown,86500,3763146862000,15.63,,12.44,273.58,223757,453441,763088,243918,91070.0,84558.0,72340.0,Y
103590,일진전기,KOSPI,Unknown,Unknown,78700,3752840193000,43.7,,10.6,190.71,216618,706539,2452632,128529,78190.0,66213.0,57331.0,Y
012510,더존비즈온,KOSPI,Unknown,Unknown,119000,3615551296000,51.07,6.05,17.03,810.84,491740,443804,2630888,90435,108090.0,96228.0,93363.0,Y
017800,현대엘리베이터,KOSPI,Unknown,Unknown,87900,3436220641500,10.68,,14.42,122.81,189008,454755,902910,182092,98085.0,93247.0,87177.0,Y
302440,SK바이오사이언스,KOSPI,Unknown,Unknown,43700,3427596433700,582.67,23399.0,3.07,528.14,109769,158835,290586,105053,47310.0,48992.0,50108.0,N
001720,신영증권,KOSPI,Unknown,Unknown,207000,3403080000000,23.98,,6.45,,32826,71405,193911,22459,209015.0,170187.0,156431.0,Y
036460,한국가스공사,KOSPI,Unknown,Unknown,35450,3272495850000,3.75,0.28,11.21,9.27,523027,648213,2212141,283151,40630.0,40312.0,40588.0,N
004990,롯데지주,KOSPI,Unknown,Unknown,30100,3157768033700,3.16,77437.0,15.56,20.11,260235,539149,1296359,196764,33695.0,30147.0,29931.0,Y
012750,에스원,KOSPI,Unknown,Unknown,83100,3157731691800,17.47,1.64,10.85,109.72,84053,68835,193894,37067,88190.0,80647.0,79188.0,Y
004170,신세계,KOSPI,Unknown,Unknown,326000,3144329006000,84.09,0.63,2.54,45.38,51179,85810,132753,46951,350400.0,299367.0,248773.0,Y
353200,대덕전자,KOSPI,Unknown,Unknown,63300,3128091352500,123.63,3.73,2.73,298.11,571950,1180692,2318466,588346,60635.0,53392.0,45995.0,Y
014680,한솔케미칼,KOSPI,Unknown,Unknown,275000,3126803625000,20.24,2.81,13.48,353.67,102049,69378,147399,20009,303075.0,265792.0,241545.0,Y
010060,OCI홀딩스,KOSPI,Unknown,Unknown,166000,3099258512000,34.79,,2.54,89.73,295946,280114,986330,103352,148360.0,125772.0,114479.0,Y
005850,에스엘,KOSPI,Unknown,Unknown,65300,3033088356000,9.65,1.22,17.42,59.09,155629,312660,1037996,111279,62110.0,52970.0,44742.0,Y
011170,롯데케미칼,KOSPI,Unknown,Unknown,70800,3028499665200,1.7,,11.44,16.09,213284,319694,881915,145449,80690.0,76678.0,74355.0,Y
011780,금호석유화학,KOSPI,Unknown,Unknown,116300,3027491594600,9.9,0.48,5.88,43.44,160645,136295,316337,56336,137055.0,133553.0,123431.0,Y
336260,두산퓨얼셀,KOSPI,Unknown,Unknown,46050,3015986082300,103.48,,2.07,672.01,1749076,924956,3652651,284375,37918.0,34570.0,33951.0,Y
009970,영원무역홀딩스,KOSPI,Unknown,Unknown,223000,3010329851000,9.34,,13.17,63.19,16333,22037,39366,12537,231350.0,207888.0,179725.0,Y
097950,CJ제일제당,KOSPI,Unknown,Unknown,199800,3007826362800,54.91,0.41,1.97,10.34,44971,86025,183306,48437,211985.0,211195.0,219352.0,N
00680K,미래에셋증권2우B,KOSPI,Unknown,Unknown,22000,3006926604000,,1.01,,15.22,660583,1496628,3602582,478939,20454.0,15202.0,12577.0,Y
009420,한올바이오파마,KOSPI,Unknown,Unknown,56300,2941147919400,1279.55,18.13,1.02,1885.35,353124,455057,959796,219926,56305.0,50662.0,44961.0,Y
279570,케이뱅크,KOSPI,Unknown,Unknown,7110,2884492523610,24.52,,6.63,,8655332,60239919,181485877,9574246,,,,N
103140,풍산,KOSPI,Unknown,Unknown,102500,2872488495000,16.08,1.24,11.33,56.38,353623,562488,2482464,133565,113785.0,114482.0,114153.0,N
457190,이수스페셜티케미컬,KOSPI,Unknown,Unknown,92900,2807333208800,1308.45,,9.7,,331408,550526,1297661,213441,100300.0,83333.0,67664.0,Y
071970,HD현대마린엔진,KOSPI,Unknown,Unknown,81400,2761209693000,26.76,7.35,28.34,674.12,137852,249292,426308,152734,83600.0,87897.0,87428.0,N
023530,롯데쇼핑,KOSPI,Unknown,Unknown,96000,2715720480000,2.62,,7.75,19.66,75861,197601,678290,89357,104790.0,85792.0,77822.0,Y
051600,한전KPS,KOSPI,Unknown,Unknown,60200,2709000000000,19.31,2.06,13.26,170.99,328305,334227,748144,126098,58635.0,55555.0,53220.0,Y
028670,팬오션,KOSPI,Unknown,Unknown,5050,2699576035600,12.29,0.49,5.17,50.07,4385068,9395099,70782433,2352157,5268.0,4564.0,4221.0,Y
139130,iM금융지주,KOSPI,Unknown,Unknown,16660,2676005552780,7.04,0.43,3.6,,487422,998590,1921451,532064,18756.0,16217.0,15096.0,Y
001450,현대해상,KOSPI,Unknown,Unknown,29800,2664120000000,2.53,0.46,15.75,,335213,987079,3828700,306785,33058.0,30308.0,29394.0,Y
139480,이마트,KOSPI,Unknown,Unknown,93700,2585728240300,8.46,,5.4,8.91,122393,652309,2285240,154527,104575.0,92250.0,84468.0,Y
003690,코리안리,KOSPI,Unknown,Unknown,13160,2563844767960,7.52,,9.45,,612924,710816,2271640,231428,13443.0,12126.0,11627.0,Y
000120,CJ대한통운,KOSPI,Unknown,Unknown,111900,2552701293600,10.15,0.55,6.58,20.64,60102,162216,665296,51045,128420.0,108027.0,97617.0,Y
026960,동서,KOSPI,Unknown,Unknown,25550,2547335000000,17.58,,8.48,,79834,120743,230813,55561,27285.0,26951.0,27223.0,N
008930,한미사이언스,KOSPI,Unknown,Unknown,37150,2540746082500,33.8,,7.3,,117731,570684,4131453,118034,41980.0,39888.0,39330.0,Y
001430,세아베스틸지주,KOSPI,Unknown,Unknown,70500,2528279389500,629.46,1.31,1.04,68.88,259018,359400,701458,184463,69800.0,63958.0,45418.0,Y
081660,미스토홀딩스,KOSPI,Unknown,Unknown,47550,2524516992000,16.45,1.28,4.3,57.08,88471,173890,322075,98794,50900.0,46608.0,43435.0,Y
204320,HL만도,KOSPI,Unknown,Unknown,52000,2441770240000,20.59,1.01,5.47,25.82,544159,667954,1545295,306657,57430.0,58838.0,48755.0,N
097230,HJ중공업,KOSPI,Unknown,Unknown,26900,2428944753600,134.5,4171.0,1.56,,6769335,1740624,5338008,491542,24187.0,23982.0,24840.0,N
383220,F&F,KOSPI,Unknown,Unknown,63100,2417176432500,6.89,1.36,25.27,125.39,91126,132503,308885,57055,68785.0,69470.0,68634.0,N
017960,한국카본,KOSPI,Unknown,Unknown,46550,2416338440600,36.48,,4.38,276.18,781692,896284,2285104,384654,39710.0,35442.0,33905.0,Y
000240,한국앤컴퍼니,KOSPI,Unknown,Unknown,25250,2397114810000,7.75,,8.28,157.56,90780,174793,442837,98636,29342.0,27236.0,26059.0,Y
030000,제일기획,KOSPI,Unknown,Unknown,20700,2381353357500,11.47,1.42,15.12,52.41,253299,447410,834567,320085,21417.0,21482.0,21304.0,N
085620,미래에셋생명,KOSPI,Unknown,Unknown,13200,2336613694800,12.68,,4.88,,367570,1139274,5135685,54389,12411.0,10262.0,9440.0,Y
112610,씨에스윈드,KOSPI,Unknown,Unknown,55400,2336295726200,11.74,1.79,13.92,81.49,691615,604914,1923085,186641,48605.0,44152.0,43691.0,Y
005440,현대지에프홀딩스,KOSPI,Unknown,Unknown,14600,2276202794600,4.26,0.58,23.02,28.23,366306,1886867,9321338,152839,14512.0,10602.0,9386.0,Y
011210,현대위아,KOSPI,Unknown,Unknown,83500,2270789430500,15.68,0.62,3.45,26.79,114987,362640,1578323,98256,87730.0,82820.0,68944.0,Y
004370,농심,KOSPI,Unknown,Unknown,369000,2244494898000,13.68,0.77,6.17,63.74,34176,37304,92878,18460,423200.0,421175.0,433196.0,N
004800,효성,KOSPI,Unknown,Unknown,132400,2216429886800,6.98,,19.62,91.9,33784,41785,147540,16804,154200.0,140977.0,128122.0,Y
