Code,Name,Market,Sector,Industry,Price,MarketCap,PER,PBR,ROE,PSR,Volume_today,Volume_month_avg,Volume_month_max,Volume_month_min,ma20,ma60,ma120,GoldenAlign_YN
005940,NH투자증권,KOSPI,Unknown,Unknown,32400,11545557555600,13.21,1.33,8.73,89.39,549879,1758770,4574149,872581,33288.0,26382.0,23476.0,Y
323410,카카오뱅크,KOSPI,Unknown,Unknown,23950,11425202291150,24.87,1.7,6.95,,563385,1810315,6375668,612899,26048.0,23681.0,23220.0,Y
259960,크래프톤,KOSPI,Unknown,Unknown,232500,11021567407500,15.06,1.47,10.6,249.05,113803,167167,278213,100031,243525.0,243425.0,260900.0,N
005387,현대차2우B,KOSPI,Unknown,Unknown,267500,9352851275000,7.57,0.61,,4.81,128784,275856,714372,109759,275625.0,255133.0,222358.0,Y
000880,한화,KOSPI,Unknown,Unknown,122300,9167453290500,9.36,0.99,7.19,12.27,179788,495575,1094404,184576,126835.0,110117.0,98866.0,Y
003490,대한항공,KOSPI,Unknown,Unknown,24850,9150283425850,11.77,0.84,7.28,36.27,1705189,3924453,10295703,1887694,25258.0,23821.0,23080.0,Y
016360,삼성증권,KOSPI,Unknown,Unknown,97400,8697820000000,9.25,1.11,12.89,64.69,437888,710196,1295860,337452,100780.0,88627.0,82738.0,Y
009830,한화솔루션,KOSPI,Unknown,Unknown,49450,8500085905200,19.78,,15.99,65.08,8084402,8350358,35966171,2511043,49770.0,36214.0,32567.0,Y
007660,이수페타시스,KOSPI,Unknown,Unknown,114300,8390673731700,58.02,11.74,24.92,760.78,1423682,1381298,3010461,497037,109685.0,115405.0,110108.0,N
006260,LS,KOSPI,Unknown,Unknown,263000,8205600000000,37.7,1.46,5.09,26.69,121356,212140,378998,94694,257475.0,225845.0,208180.0,Y
003230,삼양식품,KOSPI,Unknown,Unknown,1082000,8150722230000,22.03,7.47,39.37,344.42,30710,59388,146379,30735,1138750.0,1183000.0,1285842.0,N
377300,카카오페이,KOSPI,Unknown,Unknown,60100,8126977184600,179.4,4.29,0.73,854.03,439788,805198,3083724,214923,62050.0,56972.0,54413.0,Y
443060,HD현대마린솔루션,KOSPI,Unknown,Unknown,176900,7930663161500,29.92,10.16,44.98,399.25,78758,177871,371588,84831,174745.0,183362.0,199912.0,N
000100,유한양행,KOSPI,Unknown,Unknown,99500,7924936299500,41.65,3.45,3.41,357.01,222737,381134,817804,184711,105005.0,108888.0,113552.0,N
180640,한진칼,KOSPI,Unknown,Unknown,117400,7837891554600,44.64,,16.75,,62025,147758,276458,60428,135160.0,125095.0,114348.0,Y
090430,아모레퍼시픽,KOSPI,Unknown,Unknown,132700,7761989119300,57.97,1.7,11.69,183.93,179914,373641,2440573,128095,144190.0,133185.0,128262.0,Y
326030,SK바이오팜,KOSPI,Unknown,Unknown,98900,7745180425000,29.01,9.53,39.28,843.15,166221,260691,612409,148217,107700.0,117108.0,117512.0,N
161390,한국타이어앤테크놀로지,KOSPI,Unknown,Unknown,56300,6974166384700,7.33,0.6,10.79,32.97,301070,511682,871752,279627,66405.0,63442.0,56199.0,Y
032640,LG유플러스,KOSPI,Unknown,Unknown,15800,6791288009000,,,4.4,43.74,972229,1587719,10438467,599222,16141.0,15561.0,15376.0,Y
029780,삼성카드,KOSPI,Unknown,Unknown,58600,6789331012600,10.51,0.71,7.45,151.28,86227,121413,227277,71625,61410.0,57238.0,54595.0,Y
128940,한미약품,KOSPI,Unknown,Unknown,520000,6661715320000,57.19,5.57,11.89,433.37,117882,119719,219899,59685,556650.0,497400.0,449700.0,Y
052690,한전기술,KOSPI,Unknown,Unknown,170600,6520332000000,,,10.4,1273.25,275319,510268,1478374,251463,158355.0,129602.0,111828.0,Y
064400,LG씨엔에스,KOSPI,Unknown,Unknown,66600,6452604136800,15.93,2.35,18.32,101.95,378437,1038880,2624801,435292,68340.0,66967.0,64903.0,Y
005385,현대차우,KOSPI,Unknown,Unknown,267500,6243706800000,7.57,0.61,,3.21,79383,204068,568700,78135,274575.0,251373.0,219091.0,Y
028050,삼성E&A,KOSPI,Unknown,Unknown,31650,6203400000000,10.05,1.31,13.76,60.12,755744,1128427,1835866,604093,34065.0,29285.0,28055.0,Y
011070,LG이노텍,KOSPI,Unknown,Unknown,255500,6046945838500,17.72,1.05,6.14,25.93,121338,279785,1150873,85820,267350.0,268217.0,246561.0,N
267270,HD건설기계,KOSPI,Unknown,Unknown,125800,6035144044400,25.01,1.23,6.18,73.24,215613,535513,1231805,236305,134825.0,119198.0,107906.0,Y
078930,GS,KOSPI,Unknown,Unknown,64200,5965167267600,10.68,0.42,4.12,23.71,218013,412665,1170699,198486,68445.0,63067.0,57295.0,Y
034220,LG디스플레이,KOSPI,Unknown,Unknown,11580,5790000000000,25.56,0.88,3.44,22.12,2934188,8413207,22403271,1907424,12575.0,12196.0,12854.0,N
454910,두산로보틱스,KOSPI,Unknown,Unknown,89200,5781942216000,93.31,5623.0,8.69,,139373,895306,12043958,201408,96960.0,95968.0,84762.0,Y
138930,BNK금융지주,KOSPI,Unknown,Unknown,18480,5734843569840,7.42,0.54,6.96,,719032,1273947,2605237,600310,19992.0,17418.0,16116.0,Y
241560,두산밥캣,KOSPI,Unknown,Unknown,59000,5655507835000,13.05,0.81,8.77,64.66,251398,772191,6375930,277496,62095.0,60803.0,59258.0,Y
001040,CJ,KOSPI,Unknown,Unknown,193000,5631160614000,17.68,1.19,1.83,12.56,155717,161686,392761,74257,203505.0,192612.0,185861.0,Y
175330,JB금융지주,KOSPI,Unknown,Unknown,29450,5544068048800,8.24,0.94,12.8,,248919,850561,2450962,339922,32122.0,27589.0,25565.0,Y
001440,대한전선,KOSPI,Unknown,Unknown,29550,5509517715000,123.64,3.61,5.85,153.78,2067785,5668596,16486142,1815171,31460.0,28016.0,24214.0,Y
088980,맥쿼리인프라,KOSPI,Unknown,Unknown,11340,5430975400620,,,,,1130438,2419338,6812770,1275080,11426.0,11358.0,11387.0,N
021240,코웨이,KOSPI,Unknown,Unknown,74800,5293403464800,9.46,1.56,19.38,106.61,168710,779555,7067695,189948,80305.0,81982.0,87327.0,N
271560,오리온,KOSPI,Unknown,Unknown,131100,5183186905200,9.78,1.43,16.57,155.91,95221,161132,359012,96633,132260.0,118095.0,110994.0,Y
047040,대우건설,KOSPI,Unknown,Unknown,12110,5033190146180,180.75,,5.62,60.03,15491031,27540447,85920735,9556343,8976.0,5932.0,4773.0,Y
036570,엔씨소프트,KOSPI,Unknown,Unknown,224500,4836632939000,14.29,1.27,2.99,315.95,112536,174407,461102,88744,220155.0,218320.0,217052.0,Y
022100,포스코DX,KOSPI,Unknown,Unknown,31300,4758687017700,91.25,,17.92,,315374,675279,1429730,332591,35428.0,34270.0,29597.0,Y
004020,현대제철,KOSPI,Unknown,Unknown,35550,4743997656750,211.61,,0.06,20.6,978517,2148062,11952358,575962,37202.0,33204.0,32997.0,Y
002380,KCC,KOSPI,Unknown,Unknown,530000,4709829630000,3.06,0.5,23.51,69.74,35402,43644,82978,18515,566675.0,482100.0,447083.0,Y
251270,넷마블,KOSPI,Unknown,Unknown,54800,4491428330800,43.8,0.83,0.49,161.6,344738,376149,1126580,123566,54438.0,51842.0,54084.0,N
066970,엘앤에프,KOSPI,Unknown,Unknown,110100,4434113010600,8.74,,41.74,201.36,317545,454523,1201243,184750,114530.0,114362.0,111781.0,Y
450080,에코프로머티,KOSPI,Unknown,Unknown,61900,4367586872600,38.81,,5.56,1096.83,570899,1402586,3685806,264347,66590.0,62003.0,60125.0,Y
062040,산일전기,KOSPI,Unknown,Unknown,139800,4270218960000,32.01,7.89,29.88,830.78,107792,331361,1001950,154671,150240.0,144597.0,140202.0,Y
018880,한온시스템,KOSPI,Unknown,Unknown,4095,4202545150440,9.99,,13.9,38.8,10980793,38631018,163464161,4706702,4352.0,3618.0,3566.0,Y
088350,한화생명,KOSPI,Unknown,Unknown,4790,4160258700000,5.36,,6.98,,6607456,26105636,110984121,3577895,4961.0,3876.0,3500.0,Y
082740,한화엔진,KOSPI,Unknown,Unknown,49250,4109771743500,37.14,,25.64,304.63,205265,538891,1417836,178244,51775.0,50358.0,47683.0,Y
031210,서울보증보험,KOSPI,Unknown,Unknown,56700,3958884606600,17.24,,4.12,,22825,88826,188845,28191,57175.0,52106.0,51632.0,Y
489790,한화비전,KOSPI,Unknown,Unknown,76900,3882557191000,904.71,,,220.22,592110,1805874,7000707,376669,73525.0,57998.0,54069.0,Y
035250,강원랜드,KOSPI,Unknown,Unknown,18100,3872323050000,,,12.09,262.78,469962,681002,1629664,415434,18593.0,18227.0,17928.0,Y
111770,영원무역,KOSPI,Unknown,Unknown,85900,3806355101200,8.52,0.96,12.32,95.12,48040,130569,274314,56355,90880.0,87692.0,78883.0,Y
011790,SKC,KOSPI,Unknown,Unknown,99000,3748961502000,5.1,39183.0,34.34,195.23,110562,342130,1402183,131272,105345.0,108115.0,109436.0,N
439260,대한조선,KOSPI,Unknown,Unknown,97200,3744757526400,7.8,3.68,55.26,312.27,135692,513877,1291650,159032,92940.0,78153.0,75674.0,Y
103590,일진전기,KOSPI,Unknown,Unknown,78200,3728997498000,35.89,,19.08,165.59,223768,683987,2452632,128529,78970.0,66950.0,57980.0,Y
000990,DB하이텍,KOSPI,Unknown,Unknown,85700,3728343191600,15.49,,12.44,271.05,251591,426649,763088,223757,90000.0,85253.0,72946.0,Y
051900,LG생활건강,KOSPI,Unknown,Unknown,243000,3718497537000,42.72,,1.82,58.53,70184,133584,1078217,49844,258325.0,263017.0,273979.0,N
012510,더존비즈온,KOSPI,Unknown,Unknown,119100,3618589574400,51.12,6.05,17.03,811.52,239990,431754,2630888,90435,111540.0,97160.0,94004.0,Y
302440,SK바이오사이언스,KOSPI,Unknown,Unknown,43700,3427596433700,582.67,23399.0,3.07,528.14,84325,151813,290586,75384,46642.0,48684.0,50011.0,N
017800,현대엘리베이터,KOSPI,Unknown,Unknown,87100,3404946733500,10.58,,14.42,121.69,145828,432102,902910,182092,96455.0,93092.0,87312.0,Y
004170,신세계,KOSPI,Unknown,Unknown,344500,3322764854500,239.24,0.68,0.32,46.9,76416,83188,132753,46951,347575.0,302258.0,251491.0,Y
353200,대덕전자,KOSPI,Unknown,Unknown,67200,3320817360000,131.25,3.96,2.73,316.48,1948259,1203635,2318466,573274,61220.0,53938.0,46651.0,Y
001720,신영증권,KOSPI,Unknown,Unknown,199600,3281424000000,23.12,,6.45,,17203,71877,193911,22791,210735.0,172280.0,157310.0,Y
014680,한솔케미칼,KOSPI,Unknown,Unknown,285500,3246190672500,21.01,2.92,13.48,367.17,28427,71456,147399,20009,301900.0,267367.0,243310.0,Y
012750,에스원,KOSPI,Unknown,Unknown,85200,3237529965600,18.13,1.68,10.85,112.49,53859,71175,193894,37067,87505.0,80888.0,79220.0,Y
036460,한국가스공사,KOSPI,Unknown,Unknown,34800,3212492400000,3.68,0.27,11.21,9.1,230562,651428,2212141,294439,39918.0,40098.0,40497.0,N
004990,롯데지주,KOSPI,Unknown,Unknown,30500,3199731728500,3.2,77437.0,15.56,20.38,218252,521844,1296359,196764,33440.0,30227.0,29916.0,Y
011780,금호석유화학,KOSPI,Unknown,Unknown,122900,3199301091800,12.49,0.5,5.88,45.9,121492,140639,316337,64917,134745.0,133363.0,123533.0,Y
085620,미래에셋생명,KOSPI,Unknown,Unknown,17500,3097783307500,16.81,,4.88,,3877508,1351013,5135685,54389,13070.0,10467.0,9562.0,Y
010060,OCI홀딩스,KOSPI,Unknown,Unknown,165000,3080588280000,34.58,,2.27,77.31,202124,231875,635702,103352,149220.0,127848.0,115592.0,Y
097950,CJ제일제당,KOSPI,Unknown,Unknown,203000,3055999758000,55.78,0.42,1.97,10.51,34070,82448,183306,44971,209565.0,210972.0,218744.0,N
005850,에스엘,KOSPI,Unknown,Unknown,65700,3051667764000,9.71,1.22,17.42,59.45,254152,310100,1037996,111279,63145.0,53656.0,45230.0,Y
009970,영원무역홀딩스,KOSPI,Unknown,Unknown,225000,3037328325000,9.42,,13.17,63.76,11038,21099,39366,11138,231325.0,208648.0,181153.0,Y
011170,롯데케미칼,KOSPI,Unknown,Unknown,70200,3002834413800,1.47,,11.44,15.95,250456,304754,881915,145449,80110.0,76577.0,74418.0,Y
009420,한올바이오파마,KOSPI,Unknown,Unknown,56200,2935923855600,530.19,,3.37,1776.12,496324,445930,959796,219926,56505.0,50801.0,45320.0,Y
023530,롯데쇼핑,KOSPI,Unknown,Unknown,103500,2927886142500,2.82,,7.75,21.19,94906,192598,678290,75861,104100.0,86700.0,78342.0,Y
00680K,미래에셋증권2우B,KOSPI,Unknown,Unknown,21050,2877082046100,,0.97,,14.56,778314,1463622,3686362,490077,20504.0,15255.0,12500.0,Y
103140,풍산,KOSPI,Unknown,Unknown,102500,2872488495000,,,11.33,56.38,269886,551393,2482464,133565,112720.0,114433.0,113815.0,N
279570,케이뱅크,KOSPI,Unknown,Unknown,7040,2856093863040,24.28,,6.63,,10375305,47256161,181485877,7927304,,,,N
336260,두산퓨얼셀,KOSPI,Unknown,Unknown,42500,2783483355000,95.51,,2.07,620.21,698205,988902,3652651,284375,38832.0,35038.0,34215.0,Y
457190,이수스페셜티케미컬,KOSPI,Unknown,Unknown,91100,2752939239200,1283.1,,9.7,,181127,495235,1178996,213441,99285.0,84193.0,68431.0,Y
028670,팬오션,KOSPI,Unknown,Unknown,5130,2742341596560,12.48,0.49,5.17,50.86,4366276,9902382,70782433,2373145,5272.0,4599.0,4237.0,Y
071970,HD현대마린엔진,KOSPI,Unknown,Unknown,80200,2720503899000,26.36,7.24,28.34,664.19,89384,229197,426308,107922,83325.0,87700.0,87228.0,N
001450,현대해상,KOSPI,Unknown,Unknown,30100,2690940000000,2.56,0.46,15.75,,365323,973579,3828700,248788,32820.0,30324.0,29422.0,Y
051600,한전KPS,KOSPI,Unknown,Unknown,59300,2668500000000,19.02,2.03,13.26,168.43,107144,336929,748144,126098,58750.0,55758.0,53363.0,Y
139130,iM금융지주,KOSPI,Unknown,Unknown,16580,2663155586140,7.01,0.43,3.6,,679916,940563,1921451,382786,18596.0,16299.0,15134.0,Y
139480,이마트,KOSPI,Unknown,Unknown,95200,2627121968800,8.6,,5.4,9.05,207010,535579,2285240,122393,102680.0,92707.0,84746.0,Y
000120,CJ대한통운,KOSPI,Unknown,Unknown,114400,2609732153600,10.38,0.56,6.58,21.1,58470,148710,665296,51045,126825.0,108587.0,98078.0,Y
008930,한미사이언스,KOSPI,Unknown,Unknown,38150,2609137632500,34.71,,7.3,,123201,534907,4131453,94512,41020.0,39880.0,39298.0,Y
081660,미스토홀딩스,KOSPI,Unknown,Unknown,48750,2588227200000,16.87,1.31,4.3,58.52,106434,158229,322075,88471,50282.0,46754.0,43532.0,Y
003690,코리안리,KOSPI,Unknown,Unknown,13150,2561896557650,7.51,,9.45,,215635,686131,2271640,231428,13476.0,12181.0,11658.0,Y
026960,동서,KOSPI,Unknown,Unknown,25500,2542350000000,17.55,,8.48,,65427,119753,230813,55561,27140.0,26858.0,27181.0,N
017960,한국카본,KOSPI,Unknown,Unknown,48650,2525346189800,38.13,4.53,4.38,288.64,717638,907474,2285104,384654,40875.0,36007.0,34107.0,Y
000240,한국앤컴퍼니,KOSPI,Unknown,Unknown,26150,2482556526000,8.03,,8.28,163.18,91523,171326,442837,81587,28890.0,27155.0,26077.0,Y
204320,HL만도,KOSPI,Unknown,Unknown,52500,2465248800000,20.79,1.02,5.47,26.07,272493,627093,1545295,242950,56730.0,58768.0,49022.0,N
112610,씨에스윈드,KOSPI,Unknown,Unknown,58100,2450158514300,12.31,1.87,13.92,85.47,1111023,629698,1923085,186641,49870.0,44522.0,43891.0,Y
001430,세아베스틸지주,KOSPI,Unknown,Unknown,68200,2445796515800,608.93,1.27,1.04,66.63,153553,325655,591657,172403,68435.0,65098.0,46113.0,Y
005440,현대지에프홀딩스,KOSPI,Unknown,Unknown,15410,2402485278410,4.5,0.62,23.02,29.79,1035020,1930419,9321338,190440,14968.0,10828.0,9505.0,Y
030000,제일기획,KOSPI,Unknown,Unknown,20800,2392857480000,11.53,1.34,13.7,50.07,238018,429823,834567,195243,21327.0,21407.0,21312.0,N
383220,F&F,KOSPI,Unknown,Unknown,62200,2382700065000,6.79,1.35,25.27,123.6,73444,131173,308885,72866,67390.0,69142.0,68532.0,N
097230,HJ중공업,KOSPI,Unknown,Unknown,26150,2361223245600,130.75,4171.0,1.56,,1579270,2238547,6789180,491542,24482.0,24132.0,24732.0,N
011210,현대위아,KOSPI,Unknown,Unknown,86300,2346935662900,16.21,0.64,3.45,27.69,193955,359267,1578323,98256,87640.0,83390.0,69438.0,Y
004370,농심,KOSPI,Unknown,Unknown,372500,2265784145000,13.32,0.76,6.18,61.89,20420,35602,92878,18460,416275.0,418925.0,431804.0,N
004800,효성,KOSPI,Unknown,Unknown,133900,2241540497300,6.79,,19.62,92.94,16481,40429,147540,14332,152330.0,140865.0,128840.0,Y
023590,다우기술,KOSPI,Unknown,Unknown,49000,2198464233000,4.95,,13.16,,88464,115465,228650,37456,52648.0,45820.0,41435.0,Y
